Time,Scenario,Tx1_Throughput,Tx2_Throughput
1,Baseline,0,0
1.05,Baseline,0.02176,0.04352
1.1,Baseline,0.0207709,0.0830836
1.15,Baseline,0.0397357,0.109273
1.2,Baseline,0.05712,0.1428
1.25,Baseline,0.100531,0.146227
1.3,Baseline,0.149391,0.140603
1.35,Baseline,0.169244,0.186169
1.4,Baseline,0.204,0.21216
1.45,Baseline,0.22848,0.244237
1.5,Baseline,0.236096,0.258944
1.55,Baseline,0.243221,0.280072
1.6,Baseline,0.26418,0.2856
1.65,Baseline,0.290793,0.283869
1.7,Baseline,0.31584,0.28224
1.75,Baseline,0.35904,0.274176
1.8,Baseline,0.374453,0.298293
1.85,Baseline,0.395209,0.290231
1.9,Baseline,0.426897,0.294619
1.95,Baseline,0.433526,0.30464
2,Baseline,0.434112,0.31416
2.05,Baseline,0.429097,0.334361
2.1,Baseline,0.42432,0.35904
2.15,Baseline,0.45696,0.35069
2.2,Baseline,0.488116,0.347913
2.25,Baseline,0.487424,0.370645
2.3,Baseline,0.486762,0.382456
2.35,Baseline,0.510434,0.374318
2.4,Baseline,0.53312,0.36652
2.45,Baseline,0.536229,0.377691
2.5,Baseline,0.539213,0.388416
2.55,Baseline,0.56448,0.3808
2.6,Baseline,0.5712,0.386658
2.65,Baseline,0.586288,0.400918
2.7,Baseline,0.60928,0.393493
2.75,Baseline,0.623127,0.398801
2.8,Baseline,0.63648,0.39168
2.85,Baseline,0.637339,0.404851
2.9,Baseline,0.62635,0.437263
2.95,Baseline,0.631224,0.437597
3,Baseline,0.620704,0.449344
3.05,Baseline,0.633002,0.460706
3.1,Baseline,0.626477,0.46433
3.15,Baseline,0.623787,0.471467
3.2,Baseline,0.61404,0.47481
3.25,Baseline,0.618654,0.474535
3.3,Baseline,0.619665,0.477731
3.35,Baseline,0.610417,0.480831
3.4,Baseline,0.61488,0.49056
3.45,Baseline,0.60928,0.503318
3.5,Baseline,0.613632,0.502656
3.55,Baseline,0.604989,0.514885
3.6,Baseline,0.6188,0.510907
3.65,Baseline,0.619713,0.513298
3.7,Baseline,0.629864,0.515624
3.75,Baseline,0.630605,0.520934
3.8,Baseline,0.631326,0.517086
3.85,Baseline,0.629062,0.510371
3.9,Baseline,0.638572,0.506757
3.95,Baseline,0.633381,0.520587
4,Baseline,0.631176,0.534072
4.05,Baseline,0.626204,0.541582
4.1,Baseline,0.62414,0.554482
4.15,Baseline,0.616621,0.561565
4.2,Baseline,0.62288,0.5576
4.25,Baseline,0.620928,0.572544
4.3,Baseline,0.626992,0.5712
4.35,Baseline,0.622411,0.577766
4.4,Baseline,0.625724,0.576393
4.45,Baseline,0.634096,0.569916
4.5,Baseline,0.632128,0.573739
4.55,Baseline,0.632714,0.582498
4.6,Baseline,0.63577,0.588584
4.65,Baseline,0.636305,0.592083
4.7,Baseline,0.639258,0.597937
4.75,Baseline,0.644554,0.601263
4.8,Baseline,0.64736,0.60214
4.85,Baseline,0.650108,0.600643
4.9,Baseline,0.6528,0.60384
4.95,Baseline,0.65313,0.606972
5,Baseline,0.651168,0.605472
5.05,Baseline,0.65377,0.601739
5.1,Baseline,0.65184,0.60704
5.15,Baseline,0.661039,0.601146
5.2,Baseline,0.65688,0.608548
5.25,Baseline,0.654976,0.60928
5.3,Baseline,0.66173,0.605688
5.35,Baseline,0.661951,0.608568
5.4,Baseline,0.660053,0.60928
5.45,Baseline,0.660286,0.607883
5.5,Baseline,0.654284,0.616896
5.55,Baseline,0.652506,0.62163
5.6,Baseline,0.65688,0.61608
5.65,Baseline,0.661177,0.620738
5.7,Baseline,0.659385,0.623309
5.75,Baseline,0.663585,0.619876
5.8,Baseline,0.661804,0.620441
5.85,Baseline,0.658101,0.626855
5.9,Baseline,0.656396,0.633161
5.95,Baseline,0.6624,0.63744
6,Baseline,0.660688,0.635936
6.05,Baseline,0.662781,0.636345
6.1,Baseline,0.664839,0.642366
6.15,Baseline,0.661292,0.644574
6.2,Baseline,0.655959,0.646746
6.25,Baseline,0.656195,0.652539
6.3,Baseline,0.66368,0.649173
6.35,Baseline,0.663851,0.649459
6.4,Baseline,0.658665,0.66045
6.45,Baseline,0.65533,0.660644
6.5,Baseline,0.655562,0.666107
6.55,Baseline,0.654046,0.661022
6.6,Baseline,0.652553,0.661207
6.65,Baseline,0.651082,0.666543
6.7,Baseline,0.647928,0.670094
6.75,Baseline,0.643129,0.676978
6.8,Baseline,0.64176,0.68376
6.85,Baseline,0.643747,0.680437
6.9,Baseline,0.645704,0.680473
6.95,Baseline,0.654209,0.680509
7,Baseline,0.656064,0.678912
7.05,Baseline,0.659513,0.677338
7.1,Baseline,0.661305,0.680613
7.15,Baseline,0.67106,0.675853
7.2,Baseline,0.674333,0.679093
7.25,Baseline,0.67441,0.679137
7.3,Baseline,0.672921,0.68231
7.35,Baseline,0.673006,0.682331
7.4,Baseline,0.671546,0.682352
7.45,Baseline,0.677773,0.683907
7.5,Baseline,0.677824,0.686963
7.55,Baseline,0.679388,0.68544
7.6,Baseline,0.679427,0.688446
7.65,Baseline,0.68096,0.688427
7.7,Baseline,0.688407,0.683956
7.75,Baseline,0.686914,0.689862
7.8,Baseline,0.691298,0.68544
7.85,Baseline,0.691261,0.681074
7.9,Baseline,0.69267,0.679656
7.95,Baseline,0.691188,0.682566
8,Baseline,0.686868,0.688296
8.05,Baseline,0.691117,0.688278
8.1,Baseline,0.693902,0.689671
8.15,Baseline,0.69385,0.689645
8.2,Baseline,0.695192,0.688226
8.25,Baseline,0.695133,0.689594
8.3,Baseline,0.693698,0.688193
8.35,Baseline,0.696385,0.690913
8.4,Baseline,0.69496,0.69496
8.45,Baseline,0.694904,0.694904
8.5,Baseline,0.693504,0.696192
8.55,Baseline,0.694793,0.692121
8.6,Baseline,0.697395,0.690753
8.65,Baseline,0.702609,0.686761
8.7,Baseline,0.70645,0.684127
8.75,Baseline,0.702413,0.68544
8.8,Baseline,0.704913,0.686738
8.85,Baseline,0.707384,0.686731
8.9,Baseline,0.705978,0.684156
8.95,Baseline,0.708416,0.68544
9,Baseline,0.70448,0.690517
9.05,Baseline,0.703112,0.693014
9.1,Baseline,0.703015,0.695483
9.15,Baseline,0.702919,0.692931
9.2,Baseline,0.704066,0.69289
9.25,Baseline,0.703965,0.69038
9.3,Baseline,0.708779,0.689125
9.35,Baseline,0.713542,0.690327
9.4,Baseline,0.719469,0.686655
9.45,Baseline,0.721707,0.686649
9.5,Baseline,0.719111,0.684237
9.55,Baseline,0.721327,0.681851
9.6,Baseline,0.7259,0.6783
9.65,Baseline,0.723323,0.679521
9.7,Baseline,0.726661,0.677196
9.75,Baseline,0.726449,0.67841
9.8,Baseline,0.727406,0.678446
9.85,Baseline,0.723713,0.68312
