Time,Scenario,Tx1_Throughput,Tx2_Throughput
1,Baseline,0,0
1.05,Baseline,0.02176,0.01088
1.1,Baseline,0.0934691,0.0103855
1.15,Baseline,0.139075,0.0496696
1.2,Baseline,0.13328,0.13328
1.25,Baseline,0.164506,0.155366
1.3,Baseline,0.202117,0.184542
1.35,Baseline,0.245404,0.211556
1.4,Baseline,0.23664,0.2856
1.45,Baseline,0.275752,0.275752
1.5,Baseline,0.327488,0.274176
1.55,Baseline,0.383257,0.265332
1.6,Baseline,0.40698,0.27846
1.65,Baseline,0.422342,0.270022
1.7,Baseline,0.4368,0.27552
1.75,Baseline,0.450432,0.287232
1.8,Baseline,0.463307,0.291947
1.85,Baseline,0.512536,0.284056
1.9,Baseline,0.511074,0.306644
1.95,Baseline,0.562412,0.298782
2,Baseline,0.554064,0.302736
2.05,Baseline,0.579559,0.31207
2.1,Baseline,0.59296,0.31008
2.15,Baseline,0.595111,0.33475
2.2,Baseline,0.591971,0.34272
2.25,Baseline,0.583893,0.340181
2.3,Baseline,0.591068,0.347687
2.35,Baseline,0.597937,0.354873
2.4,Baseline,0.59024,0.37128
2.45,Baseline,0.582857,0.373029
2.5,Baseline,0.580339,0.383846
2.55,Baseline,0.57792,0.39872
2.6,Baseline,0.593169,0.391052
2.65,Baseline,0.581977,0.426783
2.7,Baseline,0.588124,0.423111
2.75,Baseline,0.594048,0.419572
2.8,Baseline,0.60792,0.41208
2.85,Baseline,0.597255,0.440926
2.9,Baseline,0.598775,0.433324
2.95,Baseline,0.588626,0.45696
3,Baseline,0.594048,0.472192
3.05,Baseline,0.58431,0.483179
3.1,Baseline,0.589626,0.475386
3.15,Baseline,0.580267,0.496853
3.2,Baseline,0.59262,0.48909
3.25,Baseline,0.594048,0.499141
3.3,Baseline,0.602356,0.491578
3.35,Baseline,0.610417,0.491061
3.4,Baseline,0.6216,0.4872
3.45,Baseline,0.63577,0.486762
3.5,Baseline,0.626688,0.50592
3.55,Baseline,0.630734,0.50523
3.6,Baseline,0.631493,0.517253
3.65,Baseline,0.625973,0.516427
3.7,Baseline,0.623689,0.515624
3.75,Baseline,0.627558,0.527027
3.8,Baseline,0.631326,0.526105
3.85,Baseline,0.629062,0.531142
3.9,Baseline,0.650289,0.53312
3.95,Baseline,0.642058,0.535048
4,Baseline,0.636888,0.54264
4.05,Baseline,0.637487,0.555686
4.1,Baseline,0.646431,0.554482
4.15,Baseline,0.638643,0.561565
4.2,Baseline,0.64464,0.5712
