Time,Scenario,Tx1_Throughput,Tx2_Throughput
1,Baseline,0,0
1.05,Baseline,0,0.0544
1.1,Baseline,0.0415418,0.0726982
1.15,Baseline,0.0397357,0.119207
1.2,Baseline,0.13328,0.11424
1.25,Baseline,0.201062,0.10967
1.3,Baseline,0.193329,0.175754
1.35,Baseline,0.245404,0.169244
1.4,Baseline,0.2448,0.22848
1.45,Baseline,0.252116,0.252116
1.5,Baseline,0.243712,0.30464
1.55,Baseline,0.243221,0.331665
1.6,Baseline,0.25704,0.32844
1.65,Baseline,0.276945,0.325411
1.7,Baseline,0.30912,0.32256
1.75,Baseline,0.313344,0.339456
1.8,Baseline,0.317333,0.36176
1.85,Baseline,0.321107,0.382858
1.9,Baseline,0.312657,0.408859
1.95,Baseline,0.333932,0.427668
2,Baseline,0.348432,0.439824
2.05,Baseline,0.351079,0.445815
2.1,Baseline,0.37536,0.4352
2.15,Baseline,0.387885,0.430393
2.2,Baseline,0.394647,0.441382
2.25,Baseline,0.396032,0.45696
2.3,Baseline,0.417224,0.45696
2.35,Baseline,0.427792,0.471544
2.4,Baseline,0.41888,0.49028
2.45,Baseline,0.452297,0.4896
2.5,Baseline,0.443251,0.507226
2.55,Baseline,0.45248,0.50176
2.6,Baseline,0.461354,0.505292
2.65,Baseline,0.452649,0.530246
2.7,Baseline,0.465422,0.528889
2.75,Baseline,0.481885,0.531735
2.8,Baseline,0.50592,0.53448
2.85,Baseline,0.497044,0.549154
2.9,Baseline,0.496353,0.559382
2.95,Baseline,0.495685,0.565391
3,Baseline,0.498848,0.5712
3.05,Baseline,0.494416,0.580564
3.1,Baseline,0.497497,0.585941
3.15,Baseline,0.50048,0.594773
3.2,Baseline,0.50694,0.59619
3.25,Baseline,0.509686,0.587018
3.3,Baseline,0.512349,0.595433
3.35,Baseline,0.511522,0.600186
3.4,Baseline,0.504,0.61824
3.45,Baseline,0.509941,0.612591
3.5,Baseline,0.502656,0.623424
3.55,Baseline,0.508448,0.630734
3.6,Baseline,0.520427,0.62832
3.65,Baseline,0.525817,0.641622
3.7,Baseline,0.546499,0.632951
3.75,Baseline,0.539213,0.64279
3.8,Baseline,0.532118,0.655377
3.85,Baseline,0.534109,0.658735
3.9,Baseline,0.536049,0.659077
3.95,Baseline,0.540832,0.668087
4,Baseline,0.539784,0.67116
4.05,Baseline,0.550044,0.662874
4.1,Baseline,0.562841,0.65479
4.15,Baseline,0.567071,0.652407
4.2,Baseline,0.56304,0.65552
4.25,Baseline,0.569856,0.650496
4.3,Baseline,0.56323,0.666843
4.35,Baseline,0.556756,0.672309
4.4,Baseline,0.558218,0.677651
4.45,Baseline,0.559648,0.682873
4.5,Baseline,0.558507,0.690517
4.55,Baseline,0.55488,0.700505
4.6,Baseline,0.548849,0.705308
4.65,Baseline,0.547861,0.705094
4.7,Baseline,0.549324,0.707316
4.75,Baseline,0.557972,0.69987
4.8,Baseline,0.56168,0.70686
4.85,Baseline,0.565311,0.706639
4.9,Baseline,0.564206,0.704091
4.95,Baseline,0.558507,0.713135
5,Baseline,0.568915,0.712858
5.05,Baseline,0.570069,0.71711
5.1,Baseline,0.57344,0.72352
5.15,Baseline,0.590055,0.716496
5.2,Baseline,0.601957,0.709606
5.25,Baseline,0.604928,0.709376
5.3,Baseline,0.603532,0.713461
5.35,Baseline,0.61711,0.706793
5.4,Baseline,0.619858,0.70448
5.45,Baseline,0.614171,0.716882
5.5,Baseline,0.616896,0.716596
5.55,Baseline,0.619572,0.720432
5.6,Baseline,0.62016,0.7242
5.65,Baseline,0.62276,0.727901
5.7,Baseline,0.619301,0.731537
5.75,Baseline,0.613916,0.743057
5.8,Baseline,0.620441,0.736651
5.85,Baseline,0.620997,0.738166
5.9,Baseline,0.615734,0.733847
5.95,Baseline,0.62976,0.72768
6,Baseline,0.63784,0.721616
6.05,Baseline,0.636345,0.730758
6.1,Baseline,0.636748,0.73226
6.15,Baseline,0.642716,0.731879
6.2,Baseline,0.637533,0.737032
6.25,Baseline,0.637916,0.73662
6.3,Baseline,0.632853,0.748907
6.35,Baseline,0.631468,0.750206
6.4,Baseline,0.640815,0.744345
6.45,Baseline,0.644703,0.743888
6.5,Baseline,0.643259,0.745196
6.55,Baseline,0.643581,0.742996
6.6,Baseline,0.640436,0.749484
6.65,Baseline,0.649364,0.743848
6.7,Baseline,0.656454,0.741707
6.75,Baseline,0.654976,0.744676
6.8,Baseline,0.66024,0.7392
6.85,Baseline,0.672098,0.733804
6.9,Baseline,0.677162,0.728487
6.95,Baseline,0.673934,0.726534
7,Baseline,0.670752,0.72624
7.05,Baseline,0.667615,0.730812
7.1,Baseline,0.672568,0.725665
7.15,Baseline,0.674256,0.723786
7.2,Baseline,0.679093,0.721933
7.25,Baseline,0.679137,0.720106
7.3,Baseline,0.68231,0.722998
7.35,Baseline,0.679223,0.721189
7.4,Baseline,0.682352,0.727122
7.45,Baseline,0.679306,0.725309
7.5,Baseline,0.674778,0.725043
7.55,Baseline,0.679388,0.724781
7.6,Baseline,0.676421,0.726025
7.65,Baseline,0.679467,0.727253
7.7,Baseline,0.679505,0.732916
7.75,Baseline,0.679544,0.73261
7.8,Baseline,0.679582,0.733772
7.85,Baseline,0.689806,0.729099
7.9,Baseline,0.686886,0.728822
7.95,Baseline,0.686877,0.727112
8,Baseline,0.686868,0.729708
8.05,Baseline,0.689697,0.725176
8.1,Baseline,0.688261,0.72211
8.15,Baseline,0.69385,0.71768
8.2,Baseline,0.696585,0.718876
8.25,Baseline,0.695133,0.717289
8.3,Baseline,0.699204,0.71572
8.35,Baseline,0.701858,0.718275
8.4,Baseline,0.69768,0.72216
8.45,Baseline,0.69896,0.717887
8.5,Baseline,0.697536,0.720384
8.55,Baseline,0.698801,0.72018
8.6,Baseline,0.694739,0.719978
8.65,Baseline,0.698647,0.715816
8.7,Baseline,0.699884,0.720894
8.75,Baseline,0.701107,0.71808
8.8,Baseline,0.703615,0.715298
8.85,Baseline,0.70093,0.722875
8.9,Baseline,0.698276,0.722664
8.95,Baseline,0.695651,0.723733
9,Baseline,0.691787,0.724789
9.05,Baseline,0.687965,0.727097
9.1,Baseline,0.695483,0.724357
9.15,Baseline,0.692931,0.729138
9.2,Baseline,0.69289,0.727659
9.25,Baseline,0.70026,0.723726
9.3,Baseline,0.696495,0.724748
9.35,Baseline,0.692771,0.730647
9.4,Baseline,0.695163,0.730407
9.45,Baseline,0.698738,0.727751
9.5,Baseline,0.696263,0.727528
9.55,Baseline,0.697402,0.727308
9.6,Baseline,0.69496,0.72947
9.65,Baseline,0.692543,0.730426
9.7,Baseline,0.692506,0.731372
9.75,Baseline,0.694814,0.729964
9.8,Baseline,0.695931,0.732069
9.85,Baseline,0.693559,0.729512
9.9,Baseline,0.693518,0.728136
9.95,Baseline,0.695773,0.730217
10,Baseline,0.692294,0.732278
10.05,Baseline,0.697944,0.728635
10.1,Baseline,0.702406,0.725028
10.15,Baseline,0.704574,0.721457
10.2,Baseline,0.70448,0.72016
10.25,Baseline,0.705502,0.723334
