Time,Scenario,Tx1_Throughput,Tx2_Throughput
1,Baseline,0,0
1.05,Baseline,0,0
1.1,Baseline,0.0415418,0.0623127
1.15,Baseline,0.0397357,0.139075
1.2,Baseline,0.0476,0.1904
1.25,Baseline,0.10967,0.191923
1.3,Baseline,0.123028,0.219692
1.35,Baseline,0.160782,0.22848
1.4,Baseline,0.17952,0.26112
1.45,Baseline,0.17333,0.315145
1.5,Baseline,0.220864,0.312256
1.55,Baseline,0.243221,0.331665
1.6,Baseline,0.27846,0.357
1.65,Baseline,0.290793,0.360029
1.7,Baseline,0.28224,0.41664
1.75,Baseline,0.280704,0.443904
1.8,Baseline,0.30464,0.444267
1.85,Baseline,0.327282,0.44461
1.9,Baseline,0.318669,0.45696
1.95,Baseline,0.357366,0.45696
2,Baseline,0.388416,0.445536
2.05,Baseline,0.390088,0.451387
2.1,Baseline,0.3808,0.48416
2.15,Baseline,0.382571,0.494154
2.2,Baseline,0.394647,0.488116
2.25,Baseline,0.411264,0.502656
2.3,Baseline,0.427158,0.501663
2.35,Baseline,0.442376,0.515295
2.4,Baseline,0.44268,0.52836
2.45,Baseline,0.438309,0.540891
2.5,Baseline,0.434112,0.562061
2.55,Baseline,0.4256,0.60032
2.6,Baseline,0.448172,0.593169
2.65,Baseline,0.469893,0.603532
2.7,Baseline,0.473884,0.60928
2.75,Baseline,0.481885,0.618973
2.8,Baseline,0.49368,0.612
2.85,Baseline,0.497044,0.617297
2.9,Baseline,0.488474,0.634229
2.95,Baseline,0.480195,0.658332
3,Baseline,0.491232,0.658784
3.05,Baseline,0.494416,0.677949
3.1,Baseline,0.501182,0.667014
3.15,Baseline,0.507733,0.681813
3.2,Baseline,0.50694,0.67116
3.25,Baseline,0.506171,0.69247
3.3,Baseline,0.505425,0.695825
3.35,Baseline,0.508112,0.702491
3.4,Baseline,0.51072,0.7056
3.45,Baseline,0.503318,0.71193
3.5,Baseline,0.496128,0.714816
3.55,Baseline,0.50523,0.711184
3.6,Baseline,0.507733,0.714
3.65,Baseline,0.525817,0.704219
3.7,Baseline,0.543412,0.703965
3.75,Baseline,0.545306,0.694579
3.8,Baseline,0.553162,0.688446
3.85,Baseline,0.55488,0.68544
3.9,Baseline,0.550695,0.691298
3.95,Baseline,0.543725,0.708577
4,Baseline,0.548352,0.69972
4.05,Baseline,0.544403,0.705185
