Time,Scenario,Tx1_Throughput,Tx2_Throughput
1,Baseline,0,0
1.05,Baseline,0,0.03264
1.1,Baseline,0.0519273,0.0415418
1.15,Baseline,0.119207,0.0695374
1.2,Baseline,0.17136,0.10472
1.25,Baseline,0.201062,0.11881
1.3,Baseline,0.193329,0.175754
1.35,Baseline,0.203093,0.203093
1.4,Baseline,0.2448,0.19584
1.45,Baseline,0.252116,0.220601
1.5,Baseline,0.243712,0.289408
1.55,Baseline,0.265332,0.294813
1.6,Baseline,0.2856,0.33558
1.65,Baseline,0.276945,0.366953
1.7,Baseline,0.2688,0.42336
1.75,Baseline,0.319872,0.42432
1.8,Baseline,0.330027,0.431573
1.85,Baseline,0.339632,0.44461
1.9,Baseline,0.384808,0.438922
1.95,Baseline,0.374942,0.45696
2,Baseline,0.411264,0.45696
2.05,Baseline,0.434669,0.45696
2.1,Baseline,0.47872,0.44608
2.15,Baseline,0.483527,0.467587
2.2,Baseline,0.477731,0.488116
2.25,Baseline,0.467115,0.512811
2.3,Baseline,0.476828,0.511597
2.35,Baseline,0.471544,0.539602
2.4,Baseline,0.47124,0.55216
2.45,Baseline,0.466286,0.55488
2.5,Baseline,0.475238,0.57577
2.55,Baseline,0.47488,0.57344
2.6,Baseline,0.483323,0.562412
2.65,Baseline,0.478515,0.564734
2.7,Baseline,0.478116,0.575431
2.75,Baseline,0.490193,0.58574
2.8,Baseline,0.48552,0.58344
2.85,Baseline,0.513078,0.573204
2.9,Baseline,0.51211,0.579079
2.95,Baseline,0.534411,0.569264
3,Baseline,0.544544,0.575008
3.05,Baseline,0.543108,0.58431
3.1,Baseline,0.545404,0.596996
3.15,Baseline,0.540373,0.5984
3.2,Baseline,0.53907,0.6069
3.25,Baseline,0.534292,0.608108
3.3,Baseline,0.536582,0.598895
3.35,Baseline,0.528573,0.603596
3.4,Baseline,0.53424,0.61152
3.45,Baseline,0.526497,0.619214
3.5,Baseline,0.518976,0.626688
3.55,Baseline,0.524539,0.627515
3.6,Baseline,0.5236,0.63784
3.65,Baseline,0.532077,0.635362
3.7,Baseline,0.534149,0.632951
3.75,Baseline,0.539213,0.636698
3.8,Baseline,0.541137,0.631326
3.85,Baseline,0.540044,0.632029
3.9,Baseline,0.536049,0.635643
3.95,Baseline,0.535048,0.633381
4,Baseline,0.545496,0.634032
4.05,Baseline,0.550044,0.637487
4.1,Baseline,0.546123,0.640859
4.15,Baseline,0.553307,0.638643
4.2,Baseline,0.55488,0.64464
4.25,Baseline,0.567168,0.637056
4.3,Baseline,0.576513,0.629648
4.35,Baseline,0.580392,0.638168
4.4,Baseline,0.589375,0.630916
4.45,Baseline,0.595588,0.628962
4.5,Baseline,0.594048,0.632128
4.55,Baseline,0.602585,0.627692
4.6,Baseline,0.613419,0.62087
4.65,Baseline,0.611737,0.624021
4.7,Baseline,0.61009,0.627105
4.75,Baseline,0.608478,0.625314
4.8,Baseline,0.62118,0.6188
4.85,Baseline,0.635975,0.619487
4.9,Baseline,0.63648,0.62016
4.95,Baseline,0.64159,0.630051
5,Baseline,0.635174,0.639744
5.05,Baseline,0.635672,0.642459
5.1,Baseline,0.62944,0.64736
5.15,Baseline,0.627765,0.643293
5.2,Baseline,0.630517,0.648092
5.25,Baseline,0.624512,0.650624
5.3,Baseline,0.61862,0.650952
5.35,Baseline,0.62138,0.649139
5.4,Baseline,0.619858,0.660053
5.45,Baseline,0.618363,0.65819
5.5,Baseline,0.618973,0.668823
5.55,Baseline,0.613397,0.67309
5.6,Baseline,0.612,0.67728
5.65,Baseline,0.606584,0.679374
5.7,Baseline,0.625314,0.673415
5.75,Baseline,0.621863,0.673519
5.8,Baseline,0.618472,0.677561
5.85,Baseline,0.624903,0.679582
5.9,Baseline,0.629288,0.675759
5.95,Baseline,0.63168,0.67008
6,Baseline,0.62832,0.668304
6.05,Baseline,0.628792,0.670334
6.1,Baseline,0.633002,0.670458
6.15,Baseline,0.627856,0.67801
6.2,Baseline,0.62832,0.67807
6.25,Baseline,0.623293,0.683612
6.3,Baseline,0.629227,0.678187
6.35,Baseline,0.62787,0.680043
6.4,Baseline,0.633675,0.683655
6.45,Baseline,0.63939,0.678355
6.5,Baseline,0.639744,0.68544
6.55,Baseline,0.647069,0.683696
6.6,Baseline,0.64736,0.683709
6.65,Baseline,0.645928,0.682004
6.7,Baseline,0.641108,0.68885
6.75,Baseline,0.636359,0.695595
6.8,Baseline,0.63672,0.69552
6.85,Baseline,0.637076,0.698782
6.9,Baseline,0.645704,0.693718
6.95,Baseline,0.650921,0.688727
7,Baseline,0.651168,0.68544
7.05,Baseline,0.64655,0.695163
7.1,Baseline,0.648433,0.696703
7.15,Baseline,0.653485,0.693429
7.2,Baseline,0.66164,0.6902
7.25,Baseline,0.657077,0.691743
7.3,Baseline,0.654141,0.693265
7.35,Baseline,0.657463,0.69632
7.4,Baseline,0.656108,0.696246
7.45,Baseline,0.662439,0.696174
7.5,Baseline,0.659546,0.696102
7.55,Baseline,0.659717,0.700571
7.6,Baseline,0.659886,0.695962
7.65,Baseline,0.664533,0.697387
7.7,Baseline,0.664669,0.700276
7.75,Baseline,0.666277,0.698707
7.8,Baseline,0.662006,0.703015
7.85,Baseline,0.65779,0.705814
7.9,Baseline,0.653626,0.705685
7.95,Baseline,0.650952,0.709869
8,Baseline,0.652596,0.711144
8.05,Baseline,0.6528,0.712403
8.1,Baseline,0.658643,0.708006
8.15,Baseline,0.658807,0.710671
8.2,Baseline,0.65897,0.710517
8.25,Baseline,0.6619,0.713135
8.3,Baseline,0.663418,0.712968
8.35,Baseline,0.659445,0.718275
8.4,Baseline,0.65688,0.71672
8.45,Baseline,0.655697,0.713831
8.5,Baseline,0.65184,0.716352
8.55,Baseline,0.653373,0.713499
8.6,Baseline,0.653559,0.712007
8.65,Baseline,0.655064,0.715816
8.7,Baseline,0.660491,0.711702
8.75,Baseline,0.656717,0.716774
8.8,Baseline,0.654284,0.717895
8.85,Baseline,0.655751,0.71642
8.9,Baseline,0.654634,0.71753
8.95,Baseline,0.657359,0.716074
9,Baseline,0.660053,0.714635
9.05,Baseline,0.656407,0.719523
9.1,Baseline,0.655311,0.721846
9.15,Baseline,0.655475,0.720399
9.2,Baseline,0.651913,0.726417
9.25,Baseline,0.658269,0.722491
9.3,Baseline,0.659644,0.722292
9.35,Baseline,0.661004,0.720873
9.4,Baseline,0.663564,0.7219
9.45,Baseline,0.660053,0.724124
9.5,Baseline,0.662592,0.725123
9.55,Baseline,0.660319,0.726112
9.6,Baseline,0.66521,0.72352
9.65,Baseline,0.667682,0.723323
9.7,Baseline,0.667774,0.720772
9.75,Baseline,0.670208,0.719419
9.8,Baseline,0.666789,0.72624
9.85,Baseline,0.666883,0.724873
9.9,Baseline,0.663515,0.731598
9.95,Baseline,0.661329,0.73481
10,Baseline,0.662592,0.734563
10.05,Baseline,0.664979,0.736592
10.1,Baseline,0.661687,0.734077
10.15,Baseline,0.658428,0.733837
10.2,Baseline,0.6552,0.7392
10.25,Baseline,0.654233,0.736709
10.3,Baseline,0.658821,0.734242
10.35,Baseline,0.65895,0.734006
10.4,Baseline,0.662372,0.732674
10.45,Baseline,0.665762,0.730261
10.5,Baseline,0.670208,0.72896
10.55,Baseline,0.669197,0.728754
10.6,Baseline,0.671429,0.729627
10.65,Baseline,0.673641,0.727274
10.7,Baseline,0.673696,0.727079
10.75,Baseline,0.680127,0.723697
10.8,Baseline,0.683324,0.720347
10.85,Baseline,0.684387,0.720186
10.9,Baseline,0.687536,0.716882
10.95,Baseline,0.689613,0.715695
11,Baseline,0.689594,0.712442
11.05,Baseline,0.689575,0.714388
11.1,Baseline,0.688528,0.718374
11.15,Baseline,0.690563,0.720276
11.2,Baseline,0.69258,0.71808
11.25,Baseline,0.689502,0.725043
11.3,Baseline,0.691506,0.723857
11.35,Baseline,0.68846,0.725701
11.4,Baseline,0.689448,0.727528
11.45,Baseline,0.689431,0.72934
11.5,Baseline,0.689414,0.730143
11.55,Baseline,0.693353,0.726982
11.6,Baseline,0.692334,0.731727
11.65,Baseline,0.693285,0.728586
11.7,Baseline,0.692275,0.725473
11.75,Baseline,0.693218,0.722386
11.8,Baseline,0.695121,0.724165
11.85,Baseline,0.698937,0.723038
11.9,Baseline,0.696,0.7248
11.95,Baseline,0.695,0.723679
12,Baseline,0.692104,0.731136
12.05,Baseline,0.69018,0.734739
12.1,Baseline,0.688272,0.736423
12.15,Baseline,0.68638,0.739974
12.2,Baseline,0.686376,0.740687
12.25,Baseline,0.684507,0.741394
12.3,Baseline,0.683582,0.743024
12.35,Baseline,0.686365,0.743716
12.4,Baseline,0.690046,0.744403
12.45,Baseline,0.692781,0.741413
12.5,Baseline,0.695493,0.743017
12.55,Baseline,0.693633,0.740057
12.6,Baseline,0.694507,0.738933
12.65,Baseline,0.694471,0.737819
12.7,Baseline,0.694435,0.736713
12.75,Baseline,0.691712,0.742784
12.8,Baseline,0.691687,0.74256
12.85,Baseline,0.691663,0.743227
12.9,Baseline,0.688982,0.74566
12.95,Baseline,0.690733,0.745427
13,Baseline,0.690713,0.745196
13.05,Baseline,0.688066,0.746718
13.1,Baseline,0.688056,0.748228
13.15,Baseline,0.691521,0.746252
13.2,Baseline,0.692364,0.744291
13.25,Baseline,0.689751,0.744931
13.3,Baseline,0.687158,0.747284
13.35,Baseline,0.687151,0.747908
13.4,Baseline,0.68885,0.74938
13.45,Baseline,0.689687,0.749992
13.5,Baseline,0.69221,0.74806
13.55,Baseline,0.689655,0.749516
13.6,Baseline,0.69048,0.74844
13.65,Baseline,0.689625,0.749046
13.7,Baseline,0.687108,0.753817
13.75,Baseline,0.684609,0.756061
13.8,Baseline,0.686268,0.758289
13.85,Baseline,0.686265,0.758851
13.9,Baseline,0.687084,0.759408
13.95,Baseline,0.687897,0.758324
14,Baseline,0.688704,0.758064
14.05,Baseline,0.691132,0.758619
14.1,Baseline,0.695163,0.755929
14.15,Baseline,0.695936,0.753257
14.2,Baseline,0.696703,0.754628
14.25,Baseline,0.697465,0.754385
14.3,Baseline,0.702217,0.752546
14.35,Baseline,0.70375,0.749924
14.4,Baseline,0.7021,0.75208
14.45,Baseline,0.703624,0.751849
14.5,Baseline,0.703561,0.753984
14.55,Baseline,0.702713,0.753748
14.6,Baseline,0.703437,0.753515
14.65,Baseline,0.706494,0.750943
14.7,Baseline,0.707977,0.749943
14.75,Baseline,0.708675,0.749724
14.8,Baseline,0.707825,0.747963
