Time,Scenario,Tx1_Throughput,Tx2_Throughput
1,Baseline,0,0
1.05,Baseline,0.0544,0
1.1,Baseline,0.124625,0
1.15,Baseline,0.139075,0.0596035
1.2,Baseline,0.16184,0.08568
1.25,Baseline,0.219341,0.091392
1.3,Baseline,0.254843,0.123028
1.35,Baseline,0.245404,0.194631
1.4,Baseline,0.23664,0.25296
1.45,Baseline,0.291509,0.244237
1.5,Baseline,0.312256,0.236096
1.55,Baseline,0.302183,0.287443
1.6,Baseline,0.34272,0.2856
1.65,Baseline,0.366953,0.290793
1.7,Baseline,0.38976,0.3024
1.75,Baseline,0.417792,0.29376
1.8,Baseline,0.412533,0.291947
1.85,Baseline,0.401384,0.321107
1.9,Baseline,0.408859,0.336707
1.95,Baseline,0.410092,0.339791
2,Baseline,0.39984,0.354144
2.05,Baseline,0.390088,0.362224
2.1,Baseline,0.3808,0.39168
2.15,Baseline,0.382571,0.398512
2.2,Baseline,0.389455,0.415418
2.25,Baseline,0.385877,0.436651
2.3,Baseline,0.382456,0.437092
2.35,Baseline,0.37918,0.442376
2.4,Baseline,0.37604,0.4522
2.45,Baseline,0.414994,0.442971
2.5,Baseline,0.415834,0.45239
2.55,Baseline,0.40768,0.47488
2.6,Baseline,0.404234,0.483323
2.65,Baseline,0.396607,0.495758
2.7,Baseline,0.406187,0.49504
2.75,Baseline,0.398801,0.502656
2.8,Baseline,0.39576,0.51408
2.85,Baseline,0.404851,0.509069
2.9,Baseline,0.417567,0.51211
2.95,Baseline,0.410489,0.538283
3,Baseline,0.426496,0.540736
3.05,Baseline,0.438232,0.539363
3.1,Baseline,0.453275,0.534348
3.15,Baseline,0.44608,0.56576
3.2,Baseline,0.43911,0.58191
3.25,Baseline,0.44993,0.579988
3.3,Baseline,0.45696,0.578124
3.35,Baseline,0.45014,0.603596
3.4,Baseline,0.46032,0.59808
3.45,Baseline,0.45696,0.602657
3.5,Baseline,0.470016,0.597312
3.55,Baseline,0.476268,0.598553
3.6,Baseline,0.479173,0.60928
3.65,Baseline,0.485129,0.610323
3.7,Baseline,0.497098,0.605163
3.75,Baseline,0.502656,0.60928
3.8,Baseline,0.511074,0.604269
3.85,Baseline,0.504436,0.614225
3.9,Baseline,0.506757,0.60928
3.95,Baseline,0.509019,0.601568
4,Baseline,0.502656,0.616896
4.05,Baseline,0.507733,0.617742
4.1,Baseline,0.507114,0.621354
4.15,Baseline,0.520274,0.616621
4.2,Baseline,0.53312,0.62288
4.25,Baseline,0.5376,0.620928
4.3,Baseline,0.544633,0.629648
4.35,Baseline,0.546251,0.627663
4.4,Baseline,0.545236,0.623127
4.45,Baseline,0.55708,0.616126
4.5,Baseline,0.5712,0.60928
4.55,Baseline,0.579988,0.602585
4.6,Baseline,0.583617,0.608452
4.65,Baseline,0.589626,0.604366
4.7,Baseline,0.590645,0.60766
4.75,Baseline,0.591643,0.610883
4.8,Baseline,0.60214,0.60452
4.85,Baseline,0.605354,0.612421
4.9,Baseline,0.601509,0.617829
4.95,Baseline,0.600048,0.625435
5,Baseline,0.607757,0.62375
5.05,Baseline,0.624361,0.617575
5.1,Baseline,0.62496,0.61824
5.15,Baseline,0.632202,0.612238
5.2,Baseline,0.634911,0.610745
5.25,Baseline,0.628864,0.613632
5.3,Baseline,0.631553,0.612154
5.35,Baseline,0.629921,0.62138
5.4,Baseline,0.624089,0.62832
5.45,Baseline,0.618363,0.637229
5.5,Baseline,0.614819,0.639744
5.55,Baseline,0.613397,0.648389
5.6,Baseline,0.61404,0.64668
5.65,Baseline,0.608606,0.657133
5.7,Baseline,0.60928,0.655377
5.75,Baseline,0.607955,0.651665
5.8,Baseline,0.604684,0.665743
5.85,Baseline,0.60928,0.662006
5.9,Baseline,0.609925,0.662205
