Time,Scenario,Tx1_Throughput,Tx2_Throughput
1,Baseline,0,0
1.05,Baseline,0,0.02176
1.1,Baseline,0.0207709,0.0623127
1.15,Baseline,0.0496696,0.0993391
1.2,Baseline,0.10472,0.13328
1.25,Baseline,0.146227,0.127949
1.3,Baseline,0.149391,0.149391
1.35,Baseline,0.194631,0.15232
1.4,Baseline,0.22032,0.17136
1.45,Baseline,0.252116,0.165451
1.5,Baseline,0.243712,0.213248
1.55,Baseline,0.265332,0.22848
1.6,Baseline,0.29988,0.22134
1.65,Baseline,0.339258,0.214633
1.7,Baseline,0.34944,0.24864
1.75,Baseline,0.385152,0.241536
1.8,Baseline,0.39984,0.260213
1.85,Baseline,0.395209,0.277881
1.9,Baseline,0.384808,0.312657
1.95,Baseline,0.404234,0.316357
2,Baseline,0.411264,0.319872
2.05,Baseline,0.406806,0.334361
2.1,Baseline,0.41344,0.33728
2.15,Baseline,0.44102,0.329436
2.2,Baseline,0.472538,0.321949
2.25,Baseline,0.462037,0.319872
2.3,Baseline,0.466894,0.327819
2.35,Baseline,0.471544,0.335428
2.4,Baseline,0.49028,0.35224
2.45,Baseline,0.498926,0.349714
2.5,Baseline,0.507226,0.360998
2.55,Baseline,0.51072,0.38976
2.6,Baseline,0.509686,0.404234
2.65,Baseline,0.513002,0.413851
2.7,Baseline,0.53312,0.406187
2.75,Baseline,0.535889,0.411264
2.8,Baseline,0.54264,0.41616
2.85,Baseline,0.561179,0.408859
2.9,Baseline,0.567261,0.413628
2.95,Baseline,0.565391,0.429852
3,Baseline,0.594048,0.422688
3.05,Baseline,0.599292,0.415759
3.1,Baseline,0.593311,0.416423
3.15,Baseline,0.591147,0.417067
3.2,Baseline,0.59976,0.41055
3.25,Baseline,0.615138,0.404234
3.3,Baseline,0.636975,0.398109
3.35,Baseline,0.641108,0.405808
3.4,Baseline,0.64512,0.39984
3.45,Baseline,0.642393,0.40729
3.5,Baseline,0.646272,0.404736
3.55,Baseline,0.646824,0.411908
3.6,Baseline,0.63784,0.43792
3.65,Baseline,0.644752,0.444441
3.7,Baseline,0.651477,0.441522
3.75,Baseline,0.64279,0.466099
3.8,Baseline,0.658383,0.465979
3.85,Baseline,0.661702,0.468829
3.9,Baseline,0.659077,0.471606
3.95,Baseline,0.668087,0.465636
4,Baseline,0.676872,0.468384
4.05,Baseline,0.671336,0.476705
4.1,Baseline,0.663149,0.490396
4.15,Baseline,0.65516,0.509263
4.2,Baseline,0.64736,0.51408
4.25,Baseline,0.647808,0.518784
4.3,Baseline,0.648246,0.520722
4.35,Baseline,0.640794,0.530494
4.4,Baseline,0.641302,0.524465
4.45,Baseline,0.644365,0.531409
4.5,Baseline,0.644821,0.538197
4.55,Baseline,0.640246,0.544837
4.6,Baseline,0.650671,0.551332
4.65,Baseline,0.655959,0.550317
4.7,Baseline,0.656272,0.556616
4.75,Baseline,0.649364,0.572403
4.8,Baseline,0.64736,0.58072
4.85,Baseline,0.657174,0.574733
4.9,Baseline,0.650469,0.578194
4.95,Baseline,0.660053,0.57697
5,Baseline,0.658022,0.584909
5.05,Baseline,0.660556,0.588166
5.1,Baseline,0.66304,0.5824
5.15,Baseline,0.676567,0.576746
5.2,Baseline,0.687637,0.573397
5.25,Baseline,0.69632,0.572288
5.3,Baseline,0.689751,0.584133
5.35,Baseline,0.691846,0.582944
5.4,Baseline,0.696018,0.581778
5.45,Baseline,0.691728,0.582729
5.5,Baseline,0.68544,0.594048
5.55,Baseline,0.68544,0.592813
5.6,Baseline,0.68952,0.5916
5.65,Baseline,0.691506,0.59243
5.7,Baseline,0.691453,0.593246
5.75,Baseline,0.687427,0.603982
5.8,Baseline,0.68741,0.608623
5.85,Baseline,0.68544,0.60928
5.9,Baseline,0.679631,0.617671
5.95,Baseline,0.6816,0.61824
6,Baseline,0.677824,0.624512
6.05,Baseline,0.683552,0.619351
6.1,Baseline,0.68544,0.614274
6.15,Baseline,0.687298,0.612995
6.2,Baseline,0.683597,0.615422
6.25,Baseline,0.687268,0.615982
6.3,Baseline,0.681813,0.61472
6.35,Baseline,0.681842,0.617076
6.4,Baseline,0.690795,0.612255
6.45,Baseline,0.68544,0.60928
6.5,Baseline,0.681925,0.615138
6.55,Baseline,0.681952,0.619163
6.6,Baseline,0.681978,0.619665
6.65,Baseline,0.687158,0.621878
6.7,Baseline,0.68203,0.624057
6.75,Baseline,0.687132,0.619435
6.8,Baseline,0.6888,0.61992
6.85,Baseline,0.690443,0.622066
6.9,Baseline,0.693718,0.62087
6.95,Baseline,0.693659,0.622978
7,Baseline,0.691968,0.623424
7.05,Baseline,0.693542,0.630346
7.1,Baseline,0.699921,0.625906
7.15,Baseline,0.695027,0.627921
7.2,Baseline,0.69496,0.625147
7.25,Baseline,0.704349,0.620835
7.3,Baseline,0.708914,0.621278
7.35,Baseline,0.711863,0.62016
7.4,Baseline,0.707053,0.626776
7.45,Baseline,0.709975,0.624103
7.5,Baseline,0.712858,0.622989
7.55,Baseline,0.712676,0.629455
7.6,Baseline,0.707987,0.62832
7.65,Baseline,0.706347,0.625707
7.7,Baseline,0.703244,0.624611
7.75,Baseline,0.704603,0.626477
7.8,Baseline,0.700086,0.634178
7.85,Baseline,0.695627,0.640326
7.9,Baseline,0.705685,0.636273
7.95,Baseline,0.711306,0.633709
8,Baseline,0.715428,0.634032
8.05,Baseline,0.716661,0.631513
8.1,Baseline,0.72493,0.627615
8.15,Baseline,0.723286,0.630773
8.2,Baseline,0.718876,0.640859
8.25,Baseline,0.721443,0.639744
8.3,Baseline,0.717097,0.646901
8.35,Baseline,0.712803,0.649868
8.4,Baseline,0.70856,0.65552
8.45,Baseline,0.713831,0.655697
8.5,Baseline,0.71232,0.655872
8.55,Baseline,0.709491,0.660053
8.6,Baseline,0.705366,0.666843
8.65,Baseline,0.701288,0.668271
8.7,Baseline,0.70251,0.669683
8.75,Baseline,0.707635,0.665856
8.8,Baseline,0.704913,0.667265
8.85,Baseline,0.703512,0.668659
8.9,Baseline,0.704694,0.668753
8.95,Baseline,0.70331,0.668846
9,Baseline,0.701941,0.668939
9.05,Baseline,0.700588,0.66903
9.1,Baseline,0.703015,0.665354
9.15,Baseline,0.702919,0.665464
9.2,Baseline,0.701583,0.668056
9.25,Baseline,0.7052,0.664445
9.3,Baseline,0.705094,0.663329
9.35,Baseline,0.704989,0.667113
9.4,Baseline,0.704885,0.673287
9.45,Baseline,0.703573,0.673351
9.5,Baseline,0.69987,0.673415
9.55,Baseline,0.700991,0.672281
9.6,Baseline,0.70567,0.67354
9.65,Baseline,0.703198,0.677153
9.7,Baseline,0.699573,0.679551
9.75,Baseline,0.6995,0.67841
9.8,Baseline,0.705257,0.676114
9.85,Baseline,0.701677,0.678481
9.9,Baseline,0.702749,0.678516
9.95,Baseline,0.701514,0.681996
10,Baseline,0.703718,0.684298
10.05,Baseline,0.704764,0.684303
10.1,Baseline,0.706931,0.682047
10.15,Baseline,0.70795,0.683189
10.2,Baseline,0.70896,0.68432
10.25,Baseline,0.711074,0.683211
10.3,Baseline,0.718714,0.679894
10.35,Baseline,0.718553,0.677714
10.4,Baseline,0.717295,0.679948
10.45,Baseline,0.71605,0.683254
10.5,Baseline,0.714816,0.686528
10.55,Baseline,0.713594,0.68544
10.6,Baseline,0.716694,0.68544
10.65,Baseline,0.71762,0.684367
10.7,Baseline,0.715335,0.68544
10.75,Baseline,0.720509,0.682252
10.8,Baseline,0.721404,0.683324
10.85,Baseline,0.722292,0.680175
10.9,Baseline,0.723171,0.681248
10.95,Baseline,0.724042,0.681267
11,Baseline,0.721789,0.683363
11.05,Baseline,0.721625,0.680271
11.1,Baseline,0.722491,0.679265
11.15,Baseline,0.725398,0.677243
11.2,Baseline,0.72828,0.67626
11.25,Baseline,0.731136,0.673254
11.3,Baseline,0.731945,0.674319
