Time,Scenario,Tx1_Throughput,Tx2_Throughput
1,Baseline,0,0
1.05,Baseline,0,0.0544
1.1,Baseline,0.0519273,0.0623127
1.15,Baseline,0.0894052,0.0596035
1.2,Baseline,0.15232,0.07616
1.25,Baseline,0.210202,0.0731136
1.3,Baseline,0.22848,0.11424
1.35,Baseline,0.220018,0.169244
1.4,Baseline,0.22848,0.19584
1.45,Baseline,0.236359,0.22848
1.5,Baseline,0.251328,0.26656
1.55,Baseline,0.257961,0.294813
1.6,Baseline,0.2856,0.2856
1.65,Baseline,0.276945,0.339258
1.7,Baseline,0.28896,0.34944
1.75,Baseline,0.29376,0.365568
1.8,Baseline,0.32368,0.355413
1.85,Baseline,0.351983,0.358158
1.9,Baseline,0.354745,0.360758
1.95,Baseline,0.351508,0.3808
2,Baseline,0.365568,0.394128
2.05,Baseline,0.367797,0.406806
2.1,Baseline,0.38624,0.42432
2.15,Baseline,0.403825,0.435706
2.2,Baseline,0.425804,0.425804
2.25,Baseline,0.441728,0.426496
2.3,Baseline,0.432125,0.447026
2.35,Baseline,0.432654,0.452099
2.4,Baseline,0.43316,0.476
2.45,Baseline,0.428983,0.484937
2.5,Baseline,0.429542,0.502656
2.55,Baseline,0.43008,0.5376
2.6,Baseline,0.421809,0.549231
2.65,Baseline,0.435405,0.551801
2.7,Baseline,0.444267,0.541582
2.75,Baseline,0.461114,0.540044
2.8,Baseline,0.45696,0.55896
2.85,Baseline,0.472994,0.557171
2.9,Baseline,0.468778,0.559382
2.95,Baseline,0.47245,0.553774
3,Baseline,0.479808,0.567392
3.05,Baseline,0.483179,0.576818
3.1,Baseline,0.501182,0.567515
3.15,Baseline,0.496853,0.573013
3.2,Baseline,0.49623,0.57477
3.25,Baseline,0.492111,0.590533
3.3,Baseline,0.501964,0.581585
3.35,Baseline,0.508112,0.579725
3.4,Baseline,0.52752,0.5712
3.45,Baseline,0.519875,0.58279
3.5,Baseline,0.515712,0.597312
3.55,Baseline,0.518103,0.598553
3.6,Baseline,0.53312,0.59976
3.65,Baseline,0.541466,0.607193
3.7,Baseline,0.543412,0.608251
3.75,Baseline,0.551398,0.603187
3.8,Baseline,0.550156,0.610282
3.85,Baseline,0.55488,0.608291
3.9,Baseline,0.547766,0.612209
3.95,Baseline,0.540832,0.618921
4,Baseline,0.545496,0.622608
4.05,Baseline,0.552865,0.617742
4.1,Baseline,0.554482,0.626927
4.15,Baseline,0.547801,0.641396
4.2,Baseline,0.5576,0.63648
4.25,Baseline,0.556416,0.642432
4.3,Baseline,0.565887,0.637619
4.35,Baseline,0.569887,0.640794
4.4,Baseline,0.573796,0.641302
4.45,Baseline,0.575051,0.636663
4.5,Baseline,0.568661,0.64736
4.55,Baseline,0.564923,0.650289
4.6,Baseline,0.56375,0.645704
4.65,Baseline,0.565058,0.651045
4.7,Baseline,0.566339,0.656272
4.75,Baseline,0.567592,0.658984
4.8,Baseline,0.5712,0.6545
4.85,Baseline,0.574733,0.664241
4.9,Baseline,0.573531,0.662126
4.95,Baseline,0.574662,0.660053
5,Baseline,0.573485,0.658022
5.05,Baseline,0.572331,0.667343
5.1,Baseline,0.59136,0.6608
5.15,Baseline,0.59671,0.654384
5.2,Baseline,0.590972,0.663471
5.25,Baseline,0.591872,0.657152
5.3,Baseline,0.605688,0.650952
5.35,Baseline,0.600027,0.666222
5.4,Baseline,0.60928,0.664284
5.45,Baseline,0.612075,0.666575
5.5,Baseline,0.612742,0.666746
5.55,Baseline,0.611338,0.671031
5.6,Baseline,0.61608,0.66708
5.65,Baseline,0.616694,0.671286
5.7,Baseline,0.619301,0.671411
5.75,Baseline,0.615903,0.671533
5.8,Baseline,0.612563,0.677561
5.85,Baseline,0.617091,0.67177
5.9,Baseline,0.611862,0.679631
5.95,Baseline,0.624,0.67392
6,Baseline,0.630224,0.668304
6.05,Baseline,0.638233,0.664669
6.1,Baseline,0.644239,0.659221
6.15,Baseline,0.644574,0.663149
6.2,Baseline,0.648588,0.657801
6.25,Baseline,0.654367,0.656195
6.3,Baseline,0.654613,0.660053
6.35,Baseline,0.660253,0.660253
6.4,Baseline,0.65688,0.665805
6.45,Baseline,0.657101,0.662415
6.5,Baseline,0.655562,0.66435
6.55,Baseline,0.65579,0.662766
6.6,Baseline,0.650822,0.664669
6.65,Baseline,0.649364,0.666543
6.7,Baseline,0.653044,0.663274
6.75,Baseline,0.648206,0.675285
6.8,Baseline,0.64344,0.68544
6.85,Baseline,0.640411,0.687108
6.9,Baseline,0.64736,0.682129
6.95,Baseline,0.650921,0.677221
7,Baseline,0.6528,0.680544
7.05,Baseline,0.649791,0.682199
7.1,Baseline,0.646824,0.688658
7.15,Baseline,0.648691,0.690233
7.2,Baseline,0.65688,0.6902
7.25,Baseline,0.657077,0.68544
7.3,Baseline,0.654141,0.690135
7.35,Baseline,0.662126,0.68544
7.4,Baseline,0.657652,0.694703
7.45,Baseline,0.667039,0.691574
7.5,Baseline,0.665638,0.691533
7.55,Baseline,0.667283,0.693006
7.6,Baseline,0.664396,0.695962
7.65,Baseline,0.669013,0.6944
7.7,Baseline,0.673571,0.691375
7.75,Baseline,0.675122,0.689862
7.8,Baseline,0.676652,0.688369
7.85,Baseline,0.673798,0.689806
7.9,Baseline,0.673871,0.697009
7.95,Baseline,0.675381,0.694062
8,Baseline,0.672588,0.695436
8.05,Baseline,0.66841,0.70247
8.1,Baseline,0.672747,0.698133
8.15,Baseline,0.671423,0.705064
8.2,Baseline,0.675688,0.700765
8.25,Baseline,0.675747,0.703441
8.3,Baseline,0.674429,0.706086
8.35,Baseline,0.679967,0.701858
8.4,Baseline,0.67592,0.70992
8.45,Baseline,0.673272,0.712479
8.5,Baseline,0.669312,0.716352
8.55,Baseline,0.666734,0.718844
8.6,Baseline,0.668171,0.715993
8.65,Baseline,0.66695,0.717137
8.7,Baseline,0.663117,0.72352
8.75,Baseline,0.659328,0.720691
8.8,Baseline,0.660775,0.717895
8.85,Baseline,0.659623,0.720293
8.9,Baseline,0.661052,0.718813
8.95,Baseline,0.661188,0.716074
9,Baseline,0.665131,0.712096
9.05,Baseline,0.667768,0.709424
9.1,Baseline,0.66912,0.709292
9.15,Baseline,0.671706,0.709162
9.2,Baseline,0.670539,0.709033
9.25,Baseline,0.67309,0.70767
9.3,Baseline,0.669471,0.711236
9.35,Baseline,0.673222,0.711098
9.4,Baseline,0.674502,0.709746
9.45,Baseline,0.670933,0.71808
9.5,Baseline,0.673415,0.714301
9.55,Baseline,0.679459,0.710561
9.6,Baseline,0.68663,0.70686
9.65,Baseline,0.688992,0.704381
9.7,Baseline,0.69604,0.704284
9.75,Baseline,0.695985,0.701844
9.8,Baseline,0.694766,0.702926
9.85,Baseline,0.694718,0.702837
9.9,Baseline,0.692364,0.706211
9.95,Baseline,0.693477,0.70381
10,Baseline,0.700291,0.701434
10.05,Baseline,0.697944,0.704764
10.1,Baseline,0.702406,0.703537
10.15,Baseline,0.705699,0.703448
10.2,Baseline,0.70224,0.7056
10.25,Baseline,0.701044,0.702158
