Time,Scenario,Tx1_Throughput,Tx2_Throughput
1,Baseline,0,0
1.05,Baseline,0,0.04352
1.1,Baseline,0.0519273,0.0726982
1.15,Baseline,0.0695374,0.0993391
1.2,Baseline,0.11424,0.1428
1.25,Baseline,0.155366,0.173645
1.3,Baseline,0.166966,0.193329
1.35,Baseline,0.160782,0.253867
1.4,Baseline,0.19584,0.25296
1.45,Baseline,0.204844,0.28363
1.5,Baseline,0.236096,0.274176
1.55,Baseline,0.243221,0.302183
1.6,Baseline,0.2499,0.33558
1.65,Baseline,0.256175,0.339258
1.7,Baseline,0.27552,0.34944
1.75,Baseline,0.287232,0.378624
1.8,Baseline,0.310987,0.406187
1.85,Baseline,0.327282,0.407559
1.9,Baseline,0.366771,0.408859
1.95,Baseline,0.404234,0.398375
2,Baseline,0.434112,0.388416
2.05,Baseline,0.440242,0.378942
2.1,Baseline,0.44608,0.3808
2.15,Baseline,0.45696,0.403825
2.2,Baseline,0.488116,0.394647
2.25,Baseline,0.497579,0.406187
2.3,Baseline,0.50663,0.412257
2.35,Baseline,0.520157,0.403486
2.4,Baseline,0.50932,0.4284
2.45,Baseline,0.508251,0.433646
2.5,Baseline,0.511795,0.443251
2.55,Baseline,0.50624,0.46592
2.6,Baseline,0.518474,0.470142
2.65,Baseline,0.525935,0.478515
2.7,Baseline,0.516196,0.503502
2.75,Baseline,0.519273,0.502656
2.8,Baseline,0.51,0.51408
2.85,Baseline,0.505061,0.521095
2.9,Baseline,0.508171,0.523928
2.95,Baseline,0.530538,0.515048
3,Baseline,0.544544,0.506464
3.05,Baseline,0.554345,0.509398
3.1,Baseline,0.556459,0.508552
3.15,Baseline,0.551253,0.507733
3.2,Baseline,0.54264,0.53193
3.25,Baseline,0.544837,0.537807
3.3,Baseline,0.550429,0.540044
3.35,Baseline,0.555854,0.545624
3.4,Baseline,0.5544,0.55104
3.45,Baseline,0.556299,0.552988
3.5,Baseline,0.558144,0.558144
3.55,Baseline,0.559937,0.556719
3.6,Baseline,0.56168,0.555333
3.65,Baseline,0.553986,0.572765
3.7,Baseline,0.55885,0.565025
3.75,Baseline,0.56663,0.560538
3.8,Baseline,0.565187,0.565187
3.85,Baseline,0.572684,0.563782
3.9,Baseline,0.582917,0.559483
3.95,Baseline,0.584215,0.561077
4,Baseline,0.579768,0.576912
4.05,Baseline,0.592356,0.575431
4.1,Baseline,0.587918,0.579559
4.15,Baseline,0.591846,0.578082
4.2,Baseline,0.59568,0.59024
4.25,Baseline,0.596736,0.585984
4.3,Baseline,0.600424,0.581827
4.35,Baseline,0.606654,0.583018
4.4,Baseline,0.612742,0.576393
4.45,Baseline,0.616126,0.577618
4.5,Baseline,0.614357,0.581355
4.55,Baseline,0.607606,0.602585
4.6,Baseline,0.615903,0.596035
4.65,Baseline,0.61665,0.594539
4.7,Baseline,0.61009,0.605229
4.75,Baseline,0.613288,0.606073
4.8,Baseline,0.62356,0.61166
4.85,Baseline,0.621842,0.617132
4.9,Baseline,0.63648,0.610834
4.95,Baseline,0.636975,0.616204
5,Baseline,0.639744,0.616896
5.05,Baseline,0.637934,0.619837
5.1,Baseline,0.6384,0.62272
5.15,Baseline,0.636638,0.625547
5.2,Baseline,0.630517,0.641502
5.25,Baseline,0.63104,0.64192
5.3,Baseline,0.63802,0.640175
5.35,Baseline,0.642733,0.638463
5.4,Baseline,0.64736,0.643129
5.45,Baseline,0.647709,0.637229
5.5,Baseline,0.645975,0.63559
5.55,Baseline,0.640156,0.646331
5.6,Baseline,0.63648,0.64872
5.65,Baseline,0.645001,0.651067
5.7,Baseline,0.64736,0.649364
5.75,Baseline,0.651665,0.643718
5.8,Baseline,0.648017,0.649986
5.85,Baseline,0.654195,0.650289
5.9,Baseline,0.648651,0.660268
5.95,Baseline,0.6432,0.66624
6,Baseline,0.645456,0.660688
6.05,Baseline,0.655228,0.655228
6.1,Baseline,0.655475,0.661094
6.15,Baseline,0.653861,0.657577
6.2,Baseline,0.655959,0.657801
6.25,Baseline,0.650711,0.663506
6.3,Baseline,0.64736,0.66912
6.35,Baseline,0.64766,0.672847
6.4,Baseline,0.644385,0.672945
6.45,Baseline,0.646474,0.6695
6.5,Baseline,0.650289,0.669622
6.55,Baseline,0.65579,0.664511
6.6,Baseline,0.664669,0.661207
6.65,Baseline,0.666543,0.657954
6.7,Baseline,0.668389,0.658159
6.75,Baseline,0.663438,0.665131
6.8,Baseline,0.672,0.66024
6.85,Baseline,0.675434,0.660424
6.9,Baseline,0.670539,0.660605
6.95,Baseline,0.677221,0.655853
7,Baseline,0.674016,0.659328
7.05,Baseline,0.678958,0.656272
7.1,Baseline,0.677395,0.654869
7.15,Baseline,0.682244,0.655083
7.2,Baseline,0.68544,0.653707
7.25,Baseline,0.68544,0.655501
7.3,Baseline,0.680745,0.661966
7.35,Baseline,0.680777,0.66368
7.4,Baseline,0.679265,0.666915
7.45,Baseline,0.679306,0.667039
7.5,Baseline,0.682394,0.665638
7.55,Baseline,0.68544,0.664256
7.6,Baseline,0.683937,0.665899
7.65,Baseline,0.68992,0.661547
7.7,Baseline,0.686924,0.663185
7.75,Baseline,0.686914,0.666277
7.8,Baseline,0.68544,0.667865
7.85,Baseline,0.688351,0.667977
7.9,Baseline,0.69267,0.669533
7.95,Baseline,0.694062,0.665322
8,Baseline,0.695436,0.665448
8.05,Baseline,0.695374,0.666991
8.1,Baseline,0.692492,0.668516
8.15,Baseline,0.69385,0.668619
8.2,Baseline,0.696585,0.668722
8.25,Baseline,0.695133,0.670208
8.3,Baseline,0.690946,0.681311
8.35,Baseline,0.689544,0.684072
8.4,Baseline,0.68952,0.68272
8.45,Baseline,0.696256,0.682736
8.5,Baseline,0.702912,0.67872
8.55,Baseline,0.700138,0.682768
8.6,Baseline,0.698724,0.684112
8.65,Baseline,0.699968,0.684119
8.7,Baseline,0.701197,0.680188
8.75,Baseline,0.701107,0.678912
8.8,Baseline,0.702316,0.680247
8.85,Baseline,0.708675,0.677695
8.9,Baseline,0.704694,0.679022
8.95,Baseline,0.704586,0.676505
9,Baseline,0.707019,0.679093
9.05,Baseline,0.703112,0.684178
9.1,Baseline,0.704271,0.690462
9.15,Baseline,0.700422,0.695428
9.2,Baseline,0.709033,0.691649
9.25,Baseline,0.712611,0.68791
9.3,Baseline,0.713693,0.687897
9.35,Baseline,0.713542,0.689105
9.4,Baseline,0.717038,0.68544
9.45,Baseline,0.716871,0.686649
9.5,Baseline,0.714301,0.683035
9.55,Baseline,0.71415,0.687832
9.6,Baseline,0.71876,0.68425
9.65,Baseline,0.71622,0.686624
9.7,Baseline,0.724305,0.683085
9.75,Baseline,0.724106,0.686612
9.8,Baseline,0.727406,0.690103
9.85,Baseline,0.731832,0.68776
9.9,Baseline,0.730444,0.688902
9.95,Baseline,0.732514,0.687736
10,Baseline,0.736848,0.68544
10.05,Baseline,0.737729,0.686577
10.1,Baseline,0.736339,0.687702
10.15,Baseline,0.733837,0.691068
10.2,Baseline,0.73696,0.6888
10.25,Baseline,0.733365,0.692127
10.3,Baseline,0.738678,0.690986
10.35,Baseline,0.742836,0.689855
10.4,Baseline,0.744757,0.687637
10.45,Baseline,0.742287,0.691999
10.5,Baseline,0.738752,0.698496
10.55,Baseline,0.735251,0.702765
10.6,Baseline,0.738249,0.705917
10.65,Baseline,0.739074,0.704748
10.7,Baseline,0.744161,0.701455
10.75,Baseline,0.743888,0.705631
10.8,Baseline,0.740444,0.706596
10.85,Baseline,0.744403,0.705445
10.9,Baseline,0.744132,0.705353
10.95,Baseline,0.743864,0.703176
11,Baseline,0.740483,0.705172
11.05,Baseline,0.740234,0.706117
11.1,Baseline,0.736899,0.710141
11.15,Baseline,0.733595,0.713103
11.2,Baseline,0.73746,0.70992
11.25,Baseline,0.740275,0.706765
11.3,Baseline,0.743065,0.705659
11.35,Baseline,0.748851,0.702551
11.4,Baseline,0.750577,0.703478
11.45,Baseline,0.748297,0.705395
11.5,Baseline,0.749017,0.704314
11.55,Baseline,0.749731,0.702255
11.6,Baseline,0.755363,0.704152
11.65,Baseline,0.753101,0.708974
11.7,Baseline,0.756718,0.706921
11.75,Baseline,0.760304,0.705857
11.8,Baseline,0.75805,0.705771
11.85,Baseline,0.75678,0.707613
11.9,Baseline,0.7536,0.7104
11.95,Baseline,0.757139,0.708384
12,Baseline,0.757792,0.706384
12.05,Baseline,0.756544,0.704401
12.1,Baseline,0.75625,0.706211
12.15,Baseline,0.754078,0.708006
12.2,Baseline,0.751924,0.710723
12.25,Baseline,0.752585,0.707822
12.3,Baseline,0.751383,0.709588
12.35,Baseline,0.752041,0.711341
12.4,Baseline,0.755458,0.710315
12.45,Baseline,0.75793,0.711133
12.5,Baseline,0.756726,0.711944
12.55,Baseline,0.756442,0.715479
12.6,Baseline,0.757067,0.716267
12.65,Baseline,0.754074,0.72066
12.7,Baseline,0.760101,0.717823
12.75,Baseline,0.765184,0.715008
12.8,Baseline,0.762195,0.71757
12.85,Baseline,0.759229,0.721001
12.9,Baseline,0.760714,0.720863
12.95,Baseline,0.759542,0.721609
13,Baseline,0.757499,0.722348
13.05,Baseline,0.759849,0.721331
13.1,Baseline,0.759565,0.720322
13.15,Baseline,0.76189,0.719321
13.2,Baseline,0.7616,0.718327
13.25,Baseline,0.759588,0.719928
13.3,Baseline,0.762745,0.718939
13.35,Baseline,0.765023,0.717102
13.4,Baseline,0.768136,0.714426
13.45,Baseline,0.76613,0.717716
13.5,Baseline,0.765831,0.719289
13.55,Baseline,0.763005,0.723379
13.6,Baseline,0.76356,0.7224
13.65,Baseline,0.765785,0.724775
13.7,Baseline,0.764658,0.722964
13.75,Baseline,0.761877,0.723658
13.8,Baseline,0.7616,0.726003
13.85,Baseline,0.7638,0.723383
13.9,Baseline,0.769271,0.72078
13.95,Baseline,0.76897,0.719835
14,Baseline,0.769488,0.720528
14.05,Baseline,0.769189,0.71959
14.1,Baseline,0.772133,0.717849
14.15,Baseline,0.771826,0.717734
14.2,Baseline,0.771522,0.716816
14.25,Baseline,0.770419,0.718309
14.3,Baseline,0.774116,0.715797
14.35,Baseline,0.772215,0.715692
14.4,Baseline,0.771913,0.71638
14.45,Baseline,0.776358,0.713901
14.5,Baseline,0.776044,0.716167
14.55,Baseline,0.774162,0.717631
14.6,Baseline,0.774641,0.718304
14.65,Baseline,0.774337,0.718191
14.7,Baseline,0.774034,0.717303
14.75,Baseline,0.772185,0.71642
14.8,Baseline,0.774979,0.717088
14.85,Baseline,0.775447,0.71775
14.9,Baseline,0.774379,0.719942
14.95,Baseline,0.771789,0.725176
15,Baseline,0.771501,0.725043
15.05,Baseline,0.774251,0.722634
15.1,Baseline,0.771687,0.725537
15.15,Baseline,0.774419,0.723143
15.2,Baseline,0.774126,0.725274
15.25,Baseline,0.773086,0.725143
15.3,Baseline,0.772053,0.72576
15.35,Baseline,0.771771,0.727117
15.4,Baseline,0.771491,0.72624
15.45,Baseline,0.769734,0.724629
15.5,Baseline,0.767251,0.723766
15.55,Baseline,0.766253,0.723642
15.6,Baseline,0.770388,0.721323
15.65,Baseline,0.771576,0.722668
15.7,Baseline,0.771302,0.721822
15.75,Baseline,0.771755,0.723157
15.8,Baseline,0.770758,0.725207
15.85,Baseline,0.771931,0.726523
15.9,Baseline,0.770222,0.727831
15.95,Baseline,0.773537,0.725549
1,IRS,0,0
1.05,IRS,0.1632,0.09792
1.1,IRS,0.321949,0.207709
1.15,IRS,0.586101,0.327819
1.2,IRS,0.82824,0.49504
1.25,IRS,1.07843,0.749414
1.3,IRS,1.41482,0.931495
1.35,IRS,1.77707,1.2101
1.4,IRS,2.0808,1.40352
1.45,IRS,2.43449,1.53633
1.5,IRS,2.56659,1.6679
1.55,IRS,2.74176,1.76151
1.6,IRS,2.89884,1.92066
1.65,IRS,2.99101,2.11863
1.7,IRS,3.1584,2.27136
1.75,IRS,3.28358,2.38925
1.8,IRS,3.45893,2.44981
1.85,IRS,3.5754,2.5071
1.9,IRS,3.69176,2.55537
1.95,IRS,3.81972,2.6656
2,IRS,3.9527,2.77032
2.05,IRS,4.02348,2.86436
2.1,IRS,4.05824,2.992
2.15,IRS,4.15515,3.02869
2.2,IRS,4.27881,3.14679
2.25,IRS,4.34112,3.24442
2.3,IRS,4.42059,3.3676
2.35,IRS,4.57446,3.47095
2.4,IRS,4.71716,3.58428
2.45,IRS,4.83538,3.66967
2.5,IRS,4.97629,3.73793
2.55,IRS,5.12064,3.79008
2.6,IRS,5.17156,3.89295
2.65,IRS,5.25935,3.98762
2.7,IRS,5.33966,4.07456
2.75,IRS,5.37967,4.16249
2.8,IRS,5.44272,4.2228
2.85,IRS,5.47149,4.30504
2.9,IRS,5.582,4.34112
2.95,IRS,5.61519,4.3295
3,IRS,5.60918,4.3335
3.05,IRS,5.63334,4.38981
3.1,IRS,5.68252,4.46642
3.15,IRS,5.73013,4.50795
3.2,IRS,5.72985,4.51605
3.25,IRS,5.76824,4.57312
3.3,IRS,5.80201,4.6146
3.35,IRS,5.83818,4.6378
3.4,IRS,5.84304,4.65024
3.45,IRS,5.8577,4.69874
3.5,IRS,5.86867,4.76218
3.55,IRS,5.9083,4.79808
3.6,IRS,5.96587,4.82347
3.65,IRS,6.01873,4.85442
3.7,IRS,6.06707,4.89688
3.75,IRS,6.15068,4.91384
3.8,IRS,6.08779,4.97545
3.85,IRS,6.13929,5.03249
3.9,IRS,6.18068,5.07343
3.95,IRS,6.20077,5.11332
4,IRS,6.24607,5.14651
4.05,IRS,6.31282,5.17042
4.1,IRS,6.364,5.2021
4.15,IRS,6.41671,5.22476
4.2,IRS,6.45184,5.23328
4.25,IRS,6.45926,5.21741
4.3,IRS,6.42932,5.19925
4.35,IRS,6.4237,5.2209
4.4,IRS,6.44937,5.23946
4.45,IRS,6.47189,5.2268
4.5,IRS,6.45583,5.22965
4.55,IRS,6.50289,5.24751
4.6,IRS,6.52658,5.28484
4.65,IRS,6.5473,5.28943
4.7,IRS,6.52869,5.29879
4.75,IRS,6.54896,5.30074
4.8,IRS,6.57356,5.30502
4.85,IRS,6.58588,5.34455
4.9,IRS,6.60261,5.38327
4.95,IRS,6.619,5.40505
5,IRS,6.64877,5.43325
5.05,IRS,6.65985,5.46995
5.1,IRS,6.68416,5.50144
5.15,IRS,6.69912,5.52567
5.2,IRS,6.73357,5.53185
5.25,IRS,6.78477,5.50963
5.3,IRS,6.78327,5.49861
5.35,IRS,6.79461,5.50487
5.4,IRS,6.80786,5.52583
5.45,IRS,6.83134,5.5506
5.5,IRS,6.86063,5.56868
5.55,IRS,6.88939,5.58644
5.6,IRS,6.92988,5.60184
5.65,IRS,6.95348,5.62506
5.7,IRS,6.96463,5.64185
5.75,IRS,6.98751,5.65836
5.8,IRS,7.00409,5.68049
5.85,IRS,7.03601,5.68271
5.9,IRS,7.06933,5.70232
5.95,IRS,7.0848,5.72544
6,IRS,7.0943,5.7596
6.05,IRS,7.1282,5.77431
6.1,IRS,7.15217,5.79253
6.15,IRS,7.14046,5.81417
6.2,IRS,7.16211,5.82255
6.25,IRS,7.17427,5.8436
6.3,IRS,7.18443,5.86069
6.35,IRS,7.18902,5.87032
6.4,IRS,7.17927,5.86194
6.45,IRS,7.18384,5.87672
6.5,IRS,7.20767,5.89654
6.55,IRS,7.23636,5.91432
6.6,IRS,7.25597,5.89894
6.65,IRS,7.25123,5.89238
6.7,IRS,7.23975,5.88933
6.75,IRS,7.20304,5.87447
6.8,IRS,7.17696,5.85816
6.85,IRS,7.15626,5.84542
6.9,IRS,7.1607,5.82293
6.95,IRS,7.14863,5.79912
7,IRS,7.15958,5.77238
7.05,IRS,7.13635,5.76223
7.1,IRS,7.12471,5.74257
7.15,IRS,7.12602,5.73437
7.2,IRS,7.12096,5.71835
7.25,IRS,7.11124,5.71358
7.3,IRS,7.10322,5.70887
7.35,IRS,7.11086,5.68869
7.4,IRS,7.10758,5.67649
7.45,IRS,7.11202,5.6614
7.5,IRS,7.09202,5.65107
7.55,IRS,7.07531,5.64542
7.6,IRS,7.06184,5.63684
7.65,IRS,7.056,5.63435
7.7,IRS,7.04431,5.64524
