Time,Scenario,Tx1_Throughput,Tx2_Throughput
1,Baseline,0,0
1.05,Baseline,0.03264,0.02176
1.1,Baseline,0.0519273,0.0519273
1.15,Baseline,0.0596035,0.0695374
1.2,Baseline,0.05712,0.0952
1.25,Baseline,0.10967,0.091392
1.3,Baseline,0.140603,0.123028
1.35,Baseline,0.143858,0.186169
1.4,Baseline,0.22848,0.17952
1.45,Baseline,0.244237,0.204844
1.5,Baseline,0.281792,0.205632
1.55,Baseline,0.339035,0.198999
1.6,Baseline,0.34986,0.20706
1.65,Baseline,0.339258,0.22848
1.7,Baseline,0.35616,0.24192
1.75,Baseline,0.385152,0.235008
1.8,Baseline,0.3808,0.253867
1.85,Baseline,0.389034,0.271706
1.9,Baseline,0.402846,0.276581
1.95,Baseline,0.433526,0.292923
2,Baseline,0.439824,0.302736
2.05,Baseline,0.440242,0.306498
2.1,Baseline,0.44064,0.30464
2.15,Baseline,0.451647,0.318809
2.2,Baseline,0.441382,0.347913
2.25,Baseline,0.446805,0.355413
2.3,Baseline,0.451993,0.372522
2.35,Baseline,0.452099,0.388902
2.4,Baseline,0.46172,0.38556
2.45,Baseline,0.475611,0.401006
2.5,Baseline,0.488947,0.397555
2.55,Baseline,0.4928,0.42112
2.6,Baseline,0.496505,0.421809
2.65,Baseline,0.500069,0.431094
2.7,Baseline,0.503502,0.431573
2.75,Baseline,0.50681,0.423727
2.8,Baseline,0.52224,0.4284
2.85,Baseline,0.513078,0.448943
2.9,Baseline,0.539686,0.449081
2.95,Baseline,0.530538,0.45696
3,Baseline,0.521696,0.464576
3.05,Baseline,0.52438,0.464451
3.1,Baseline,0.523293,0.471701
3.15,Baseline,0.514987,0.485973
3.2,Baseline,0.52836,0.48195
3.25,Baseline,0.534292,0.488596
3.3,Baseline,0.526196,0.49504
3.35,Baseline,0.525163,0.514933
3.4,Baseline,0.5376,0.50736
3.45,Baseline,0.529809,0.536431
3.5,Baseline,0.53856,0.532032
3.55,Baseline,0.553501,0.524539
3.6,Baseline,0.555333,0.529947
3.65,Baseline,0.563375,0.532077
3.7,Baseline,0.5712,0.524886
3.75,Baseline,0.563584,0.539213
3.8,Baseline,0.5712,0.550156
3.85,Baseline,0.581585,0.545978
3.9,Baseline,0.588775,0.547766
3.95,Baseline,0.589999,0.558185
4,Baseline,0.59976,0.551208
4.05,Baseline,0.592356,0.564148
4.1,Baseline,0.596277,0.565627
4.15,Baseline,0.602857,0.564318
4.2,Baseline,0.61744,0.56032
4.25,Baseline,0.61824,0.553728
4.3,Baseline,0.616365,0.560573
4.35,Baseline,0.614532,0.564634
4.4,Baseline,0.620531,0.568604
4.45,Baseline,0.613559,0.577618
4.5,Baseline,0.614357,0.578816
4.55,Baseline,0.617649,0.579988
4.6,Baseline,0.62087,0.583617
4.65,Baseline,0.628934,0.582255
4.7,Baseline,0.629535,0.585784
4.75,Baseline,0.627719,0.589238
4.8,Baseline,0.62594,0.59738
4.85,Baseline,0.628909,0.598288
4.9,Baseline,0.624823,0.599177
4.95,Baseline,0.620819,0.604664
5,Baseline,0.616896,0.612326
5.05,Baseline,0.622099,0.606264
5.1,Baseline,0.62048,0.60704
5.15,Baseline,0.625547,0.603365
5.2,Baseline,0.62832,0.610745
5.25,Baseline,0.626688,0.607104
5.3,Baseline,0.622931,0.609998
5.35,Baseline,0.623516,0.612839
5.4,Baseline,0.617742,0.613511
5.45,Baseline,0.624652,0.616267
5.5,Baseline,0.623127,0.618973
5.55,Baseline,0.619572,0.615455
5.6,Baseline,0.62424,0.61812
5.65,Baseline,0.628825,0.61265
5.7,Baseline,0.627318,0.617297
5.75,Baseline,0.625837,0.619876
5.8,Baseline,0.62832,0.620441
5.85,Baseline,0.626855,0.628808
5.9,Baseline,0.621543,0.633161
5.95,Baseline,0.61824,0.63936
6,Baseline,0.613088,0.645456
6.05,Baseline,0.611798,0.640122
6.1,Baseline,0.614274,0.644239
6.15,Baseline,0.611138,0.640859
6.2,Baseline,0.617265,0.637533
6.25,Baseline,0.630605,0.632433
6.3,Baseline,0.638293,0.627413
6.35,Baseline,0.644062,0.624272
6.4,Baseline,0.640815,0.63189
6.45,Baseline,0.650017,0.626992
6.5,Baseline,0.652047,0.625684
6.55,Baseline,0.65579,0.624396
6.6,Baseline,0.654284,0.62832
6.65,Baseline,0.656236,0.628749
6.7,Baseline,0.656454,0.629173
6.75,Baseline,0.656668,0.627897
6.8,Baseline,0.66192,0.62328
6.85,Baseline,0.662092,0.620398
6.9,Baseline,0.662261,0.627492
6.95,Baseline,0.657496,0.636128
7,Baseline,0.6528,0.649536
7.05,Baseline,0.651411,0.64817
7.1,Baseline,0.656478,0.643606
7.15,Baseline,0.666267,0.639105
7.2,Baseline,0.6664,0.63784
7.25,Baseline,0.666531,0.64132
7.3,Baseline,0.669791,0.638492
7.35,Baseline,0.665234,0.64192
7.4,Baseline,0.679265,0.637583
7.45,Baseline,0.676239,0.639437
7.5,Baseline,0.674778,0.644314
7.55,Baseline,0.676361,0.649125
7.6,Baseline,0.676421,0.649364
7.65,Baseline,0.682453,0.64512
7.7,Baseline,0.682473,0.640931
7.75,Baseline,0.682492,0.636796
7.8,Baseline,0.68544,0.635643
7.85,Baseline,0.68544,0.640326
7.9,Baseline,0.69267,0.640612
7.95,Baseline,0.689751,0.643768
8,Baseline,0.689724,0.6426
8.05,Baseline,0.689697,0.644285
8.1,Baseline,0.689671,0.650181
8.15,Baseline,0.692449,0.651799
8.2,Baseline,0.695192,0.649218
8.25,Baseline,0.695133,0.650822
8.3,Baseline,0.699204,0.649654
8.35,Baseline,0.699121,0.6485
8.4,Baseline,0.7004,0.65008
8.45,Baseline,0.701663,0.647585
8.5,Baseline,0.700224,0.654528
8.55,Baseline,0.70281,0.654709
8.6,Baseline,0.698724,0.657544
8.65,Baseline,0.702609,0.659026
8.7,Baseline,0.710389,0.655239
8.75,Baseline,0.708941,0.658022
8.8,Baseline,0.708807,0.660775
8.85,Baseline,0.706094,0.660914
8.9,Baseline,0.711112,0.661052
8.95,Baseline,0.713521,0.661188
9,Baseline,0.712096,0.663861
9.05,Baseline,0.713211,0.663981
9.1,Baseline,0.714314,0.661588
9.15,Baseline,0.714156,0.665464
9.2,Baseline,0.716483,0.668056
9.25,Baseline,0.713846,0.669385
9.3,Baseline,0.717378,0.668243
9.35,Baseline,0.714764,0.670778
9.4,Baseline,0.714608,0.670856
9.45,Baseline,0.720498,0.667307
9.5,Baseline,0.719111,0.668605
9.55,Baseline,0.722523,0.6663
9.6,Baseline,0.71876,0.67473
9.65,Baseline,0.720955,0.671234
9.7,Baseline,0.719594,0.671307
9.75,Baseline,0.728793,0.667865
9.8,Baseline,0.727406,0.664457
9.85,Baseline,0.727193,0.665723
9.9,Baseline,0.725828,0.666977
9.95,Baseline,0.722181,0.673959
10,Baseline,0.723139,0.674016
10.05,Baseline,0.726362,0.671799
10.1,Baseline,0.72729,0.670736
10.15,Baseline,0.727084,0.669683
10.2,Baseline,0.72576,0.67088
10.25,Baseline,0.725563,0.670951
10.3,Baseline,0.722041,0.675458
10.35,Baseline,0.722968,0.673299
10.4,Baseline,0.722788,0.674455
10.45,Baseline,0.719329,0.677788
10.5,Baseline,0.722432,0.676736
10.55,Baseline,0.719008,0.681109
10.6,Baseline,0.727472,0.677896
10.65,Baseline,0.731565,0.675786
10.7,Baseline,0.73562,0.675831
10.75,Baseline,0.738575,0.672688
10.8,Baseline,0.735156,0.680151
10.85,Baseline,0.734926,0.677017
10.9,Baseline,0.736796,0.673911
10.95,Baseline,0.736561,0.671877
11,Baseline,0.739444,0.671939
11.05,Baseline,0.7392,0.668898
11.1,Baseline,0.739987,0.667944
11.15,Baseline,0.741792,0.666998
11.2,Baseline,0.73848,0.6681
11.25,Baseline,0.741291,0.666146
11.3,Baseline,0.743065,0.667242
11.35,Baseline,0.742812,0.66531
11.4,Baseline,0.740556,0.668404
11.45,Baseline,0.742311,0.668479
11.5,Baseline,0.74107,0.670539
11.55,Baseline,0.737862,0.67456
11.6,Baseline,0.735666,0.675592
11.65,Baseline,0.736431,0.675634
11.7,Baseline,0.735237,0.675676
11.75,Baseline,0.734053,0.673773
11.8,Baseline,0.733847,0.678663
11.85,Baseline,0.736535,0.677728
11.9,Baseline,0.73632,0.67872
11.95,Baseline,0.737063,0.677792
12,Baseline,0.740656,0.676872
12.05,Baseline,0.740427,0.67596
12.1,Baseline,0.743976,0.673166
12.15,Baseline,0.745616,0.672277
12.2,Baseline,0.748178,0.670458
12.25,Baseline,0.751653,0.667721
12.3,Baseline,0.752312,0.666864
12.35,Baseline,0.751116,0.667865
12.4,Baseline,0.753615,0.666093
12.45,Baseline,0.755177,0.667088
12.5,Baseline,0.753984,0.667162
12.55,Baseline,0.754621,0.666324
12.6,Baseline,0.751627,0.667307
12.65,Baseline,0.751365,0.668281
12.7,Baseline,0.748407,0.671048
12.75,Baseline,0.749952,0.672896
12.8,Baseline,0.752377,0.672052
12.85,Baseline,0.753006,0.672994
12.9,Baseline,0.754515,0.670385
12.95,Baseline,0.751602,0.676618
13,Baseline,0.748711,0.679289
13.05,Baseline,0.75022,0.681063
13.1,Baseline,0.7491,0.680208
13.15,Baseline,0.747121,0.681965
13.2,Baseline,0.752945,0.679382
13.25,Baseline,0.758726,0.676818
13.3,Baseline,0.756733,0.674274
13.35,Baseline,0.753898,0.67945
13.4,Baseline,0.756201,0.676915
13.45,Baseline,0.755088,0.680344
13.5,Baseline,0.752292,0.68544
13.55,Baseline,0.749516,0.687126
13.6,Baseline,0.74844,0.68796
13.65,Baseline,0.749883,0.687951
13.7,Baseline,0.74798,0.690443
13.75,Baseline,0.751076,0.687933
13.8,Baseline,0.75415,0.687923
13.85,Baseline,0.753077,0.690389
13.9,Baseline,0.758586,0.687906
13.95,Baseline,0.755868,0.691172
14,Baseline,0.753168,0.692784
14.05,Baseline,0.75374,0.692758
14.1,Baseline,0.752688,0.691922
14.15,Baseline,0.754065,0.690284
14.2,Baseline,0.756237,0.688658
14.25,Baseline,0.759195,0.687845
14.3,Baseline,0.761334,0.686239
14.35,Baseline,0.758681,0.686236
14.4,Baseline,0.758427,0.687027
14.45,Baseline,0.757384,0.689393
14.5,Baseline,0.759499,0.689379
14.55,Baseline,0.7616,0.687795
14.6,Baseline,0.762904,0.687787
14.65,Baseline,0.764199,0.687
14.7,Baseline,0.7616,0.690103
14.75,Baseline,0.76444,0.688538
14.8,Baseline,0.762629,0.688528
14.85,Baseline,0.763139,0.688517
14.9,Baseline,0.760578,0.690807
14.95,Baseline,0.764911,0.690025
15,Baseline,0.76617,0.69001
15.05,Baseline,0.765142,0.693031
15.1,Baseline,0.763365,0.694519
15.15,Baseline,0.760846,0.696751
15.2,Baseline,0.761349,0.695962
15.25,Baseline,0.763348,0.698175
15.3,Baseline,0.760853,0.698133
15.35,Baseline,0.760608,0.696604
15.4,Baseline,0.761105,0.697309
15.45,Baseline,0.762339,0.69801
15.5,Baseline,0.765777,0.695758
15.55,Baseline,0.764784,0.69646
15.6,Baseline,0.764529,0.698622
15.65,Baseline,0.767926,0.69639
15.7,Baseline,0.771302,0.694172
15.75,Baseline,0.771029,0.69632
15.8,Baseline,0.770758,0.697732
15.85,Baseline,0.77121,0.695531
15.9,Baseline,0.768785,0.698373
15.95,Baseline,0.768524,0.699049
1,IRS,0,0
1.05,IRS,0.1632,0.08704
1.1,IRS,0.353105,0.207709
1.15,IRS,0.596035,0.248348
1.2,IRS,0.69496,0.36176
1.25,IRS,0.822528,0.530074
1.3,IRS,0.993009,0.738166
1.35,IRS,1.17625,0.905458
1.4,IRS,1.37904,1.02816
1.45,IRS,1.55209,1.15816
1.5,IRS,1.69837,1.21094
1.55,IRS,1.96788,1.24558
1.6,IRS,2.12058,1.30662
1.65,IRS,2.1671,1.3778
1.7,IRS,2.24448,1.43808
1.75,IRS,2.31744,1.52755
1.8,IRS,2.43077,1.61205
1.85,IRS,2.48858,1.71051
1.9,IRS,2.51929,1.8098
1.95,IRS,2.58944,1.89814
2,IRS,2.65037,1.97064
2.05,IRS,2.70275,1.99502
2.1,IRS,2.70912,2.04544
2.15,IRS,2.74176,2.10945
2.2,IRS,2.82484,2.18614
2.25,IRS,2.94993,2.24418
2.3,IRS,3.01494,2.30963
2.35,IRS,3.07233,2.35772
2.4,IRS,3.1654,2.36572
2.45,IRS,3.25001,2.39671
2.5,IRS,3.35409,2.40361
2.55,IRS,3.36448,2.43264
2.6,IRS,3.36129,2.45177
2.65,IRS,3.40133,2.47879
2.7,IRS,3.41028,2.50905
2.75,IRS,3.43966,2.53821
2.8,IRS,3.52512,2.61528
2.85,IRS,3.59555,2.69767
2.9,IRS,3.68326,2.76934
2.95,IRS,3.72151,2.81921
3,IRS,3.75088,2.89027
3.05,IRS,3.78303,2.89907
3.1,IRS,3.77729,2.94444
3.15,IRS,3.79712,2.98837
3.2,IRS,3.85917,3.02736
3.25,IRS,3.86658,3.0546
3.3,IRS,3.89801,3.07409
3.35,IRS,3.9319,3.11688
3.4,IRS,3.9816,3.1584
3.45,IRS,4.02986,3.16892
3.5,IRS,4.01798,3.18566
3.55,IRS,4.05472,3.2309
3.6,IRS,4.14437,3.29075
3.65,IRS,4.266,3.37399
3.7,IRS,4.35965,3.41485
3.75,IRS,4.41119,3.48204
3.8,IRS,4.46739,3.55347
3.85,IRS,4.54883,3.5993
3.9,IRS,4.5696,3.62053
3.95,IRS,4.6072,3.66146
4,IRS,4.66099,3.69566
4.05,IRS,4.73038,3.73748
4.1,IRS,4.78136,3.77271
4.15,IRS,4.86139,3.79607
4.2,IRS,4.9096,3.85152
4.25,IRS,4.95667,3.91373
4.3,IRS,5.02125,3.95058
4.35,IRS,5.05282,4.00759
4.4,IRS,5.10705,4.04773
4.45,IRS,5.15235,4.09467
4.5,IRS,5.20173,4.1558
4.55,IRS,5.26759,4.18545
4.6,IRS,5.33948,4.20205
4.65,IRS,5.38279,4.21337
4.7,IRS,5.40331,4.23903
4.75,IRS,5.45225,4.25213
4.8,IRS,5.46924,4.28162
4.85,IRS,5.51179,4.3317
4.9,IRS,5.59776,4.34578
4.95,IRS,5.6543,4.37343
5,IRS,5.69601,4.42109
5.05,IRS,5.76629,4.44518
5.1,IRS,5.81504,4.43072
5.15,IRS,5.81848,4.40989
5.2,IRS,5.81526,4.41582
5.25,IRS,5.83386,4.4064
5.3,IRS,5.80684,4.40147
5.35,IRS,5.7846,4.40945
5.4,IRS,5.75008,4.42786
5.45,IRS,5.75392,4.42497
5.5,IRS,5.739,4.42213
5.55,IRS,5.72435,4.40905
5.6,IRS,5.70996,4.40436
5.65,IRS,5.68167,4.40178
5.7,IRS,5.65989,4.40125
5.75,IRS,5.64246,4.39278
5.8,IRS,5.64306,4.39627
5.85,IRS,5.65146,4.39189
5.9,IRS,5.64423,4.39534
5.95,IRS,5.6448,4.38528
6,IRS,5.63013,4.37539
6.05,IRS,5.61381,4.38266
6.1,IRS,5.63147,4.3973
6.15,IRS,5.6637,4.434
6.2,IRS,5.71384,4.46642
6.25,IRS,5.75221,4.49283
6.3,IRS,5.82624,4.50613
6.35,IRS,5.87931,4.54082
6.4,IRS,5.89764,4.57496
6.45,IRS,5.91037,4.59794
6.5,IRS,5.93169,4.61002
6.55,IRS,5.9335,4.65332
6.6,IRS,5.95779,4.69076
