Time,Scenario,Tx1_Throughput,Tx2_Throughput
1,Baseline,0,0
1.05,Baseline,0.02176,0.04352
1.1,Baseline,0.0519273,0.0830836
1.15,Baseline,0.0596035,0.119207
1.2,Baseline,0.0952,0.15232
1.25,Baseline,0.100531,0.191923
1.3,Baseline,0.11424,0.22848
1.35,Baseline,0.194631,0.220018
1.4,Baseline,0.21216,0.25296
1.45,Baseline,0.212723,0.28363
1.5,Baseline,0.213248,0.30464
1.55,Baseline,0.265332,0.294813
1.6,Baseline,0.29274,0.29274
1.65,Baseline,0.297716,0.318487
1.7,Baseline,0.34272,0.30912
1.75,Baseline,0.339456,0.345984
1.8,Baseline,0.34272,0.374453
1.85,Baseline,0.333457,0.401384
1.9,Baseline,0.354745,0.390821
1.95,Baseline,0.345649,0.433526
2,Baseline,0.354144,0.439824
2.05,Baseline,0.362224,0.445815
2.1,Baseline,0.35904,0.4624
2.15,Baseline,0.356004,0.483527
2.2,Baseline,0.379069,0.472538
2.25,Baseline,0.396032,0.462037
2.3,Baseline,0.40729,0.471861
2.35,Baseline,0.413209,0.486128
2.4,Baseline,0.4284,0.48076
2.45,Baseline,0.452297,0.484937
2.5,Baseline,0.470669,0.479808
2.55,Baseline,0.4704,0.48384
2.6,Baseline,0.474535,0.483323
2.65,Baseline,0.465582,0.495758
2.7,Baseline,0.478116,0.499271
2.75,Baseline,0.481885,0.490193
2.8,Baseline,0.4896,0.4896
2.85,Baseline,0.485019,0.497044
2.9,Baseline,0.500292,0.488474
2.95,Baseline,0.503431,0.491813
3,Baseline,0.49504,0.517888
3.05,Baseline,0.509398,0.520635
3.1,Baseline,0.508552,0.541719
3.15,Baseline,0.518613,0.53312
3.2,Baseline,0.51765,0.54621
3.25,Baseline,0.527262,0.548352
3.3,Baseline,0.529658,0.543505
3.35,Baseline,0.525163,0.552444
3.4,Baseline,0.52752,0.5544
3.45,Baseline,0.529809,0.55961
3.5,Baseline,0.532032,0.558144
3.55,Baseline,0.534193,0.556719
3.6,Baseline,0.536293,0.558507
3.65,Baseline,0.535207,0.569635
3.7,Baseline,0.531062,0.580463
3.75,Baseline,0.53312,0.572723
3.8,Baseline,0.544143,0.577213
3.85,Baseline,0.545978,0.572684
3.9,Baseline,0.538978,0.594634
3.95,Baseline,0.543725,0.595783
4,Baseline,0.545496,0.59976
4.05,Baseline,0.538761,0.60928
4.1,Baseline,0.54055,0.615781
4.15,Baseline,0.542296,0.616621
4.2,Baseline,0.54128,0.62832
4.25,Baseline,0.5376,0.628992
4.3,Baseline,0.539319,0.632305
4.35,Baseline,0.55413,0.625037
4.4,Baseline,0.547833,0.636109
4.45,Baseline,0.551946,0.634096
4.5,Baseline,0.5712,0.627051
4.55,Baseline,0.574966,0.627692
4.6,Baseline,0.573683,0.630803
4.65,Baseline,0.589626,0.624021
4.7,Baseline,0.605229,0.617382
4.75,Baseline,0.601263,0.622909
4.8,Baseline,0.60452,0.62594
4.85,Baseline,0.605354,0.628909
4.9,Baseline,0.60384,0.629486
4.95,Baseline,0.602356,0.627743
5,Baseline,0.614611,0.621466
5.05,Baseline,0.63341,0.615312
5.1,Baseline,0.62944,0.616
5.15,Baseline,0.641075,0.614456
5.2,Baseline,0.641502,0.615138
5.25,Baseline,0.639744,0.615808
5.3,Baseline,0.648797,0.616465
5.35,Baseline,0.651275,0.61711
5.4,Baseline,0.645244,0.630436
5.45,Baseline,0.647709,0.63094
5.5,Baseline,0.650129,0.631436
5.55,Baseline,0.650448,0.638097
5.6,Baseline,0.64872,0.63648
5.65,Baseline,0.655111,0.634891
5.7,Baseline,0.649364,0.64736
5.75,Baseline,0.643718,0.655638
5.8,Baseline,0.644077,0.655895
5.85,Baseline,0.638572,0.660053
5.9,Baseline,0.637033,0.668014
5.95,Baseline,0.63552,0.672
6,Baseline,0.635936,0.672112
6.05,Baseline,0.64201,0.670334
6.1,Baseline,0.646111,0.677949
6.15,Baseline,0.642716,0.679867
6.2,Baseline,0.650431,0.674385
6.25,Baseline,0.647055,0.678129
6.3,Baseline,0.645547,0.678187
6.35,Baseline,0.654856,0.672847
6.4,Baseline,0.65688,0.6783
6.45,Baseline,0.653559,0.678355
6.5,Baseline,0.650289,0.673137
6.55,Baseline,0.650558,0.673231
6.6,Baseline,0.64736,0.683709
6.65,Baseline,0.654518,0.682004
6.7,Baseline,0.649633,0.68203
6.75,Baseline,0.644821,0.69221
6.8,Baseline,0.65352,0.68712
6.85,Baseline,0.652085,0.688775
6.9,Baseline,0.649016,0.692063
6.95,Baseline,0.647634,0.693659
7,Baseline,0.649536,0.690336
7.05,Baseline,0.64817,0.68706
7.1,Baseline,0.650042,0.687049
7.15,Baseline,0.655083,0.690233
7.2,Baseline,0.65688,0.6902
7.25,Baseline,0.660228,0.687016
7.3,Baseline,0.657271,0.69483
7.35,Baseline,0.657463,0.693211
7.4,Baseline,0.657652,0.694703
7.45,Baseline,0.663972,0.694641
7.5,Baseline,0.662592,0.694579
7.55,Baseline,0.66123,0.697545
7.6,Baseline,0.658383,0.703478
7.65,Baseline,0.657067,0.70784
7.7,Baseline,0.657251,0.709178
7.75,Baseline,0.658907,0.709025
7.8,Baseline,0.662006,0.70448
7.85,Baseline,0.659245,0.707269
7.9,Baseline,0.662303,0.705685
7.95,Baseline,0.659574,0.704121
8,Baseline,0.659736,0.69972
8.05,Baseline,0.662734,0.699631
8.1,Baseline,0.664284,0.700954
8.15,Baseline,0.661611,0.702261
8.2,Baseline,0.661756,0.702158
8.25,Baseline,0.660515,0.702057
8.3,Baseline,0.666171,0.699204
8.35,Baseline,0.666286,0.699121
8.4,Baseline,0.6664,0.69768
8.45,Baseline,0.667865,0.700311
8.5,Baseline,0.670656,0.69888
8.55,Baseline,0.677423,0.694793
8.6,Baseline,0.676141,0.69341
8.65,Baseline,0.672233,0.698647
8.7,Baseline,0.673622,0.695945
8.75,Baseline,0.676301,0.694579
8.8,Baseline,0.672458,0.697124
8.85,Baseline,0.673822,0.699639
8.9,Baseline,0.67132,0.702127
8.95,Baseline,0.681611,0.698204
9,Baseline,0.682901,0.698133
9.05,Baseline,0.682915,0.699326
9.1,Baseline,0.679163,0.703015
9.15,Baseline,0.681694,0.699174
9.2,Baseline,0.679231,0.701583
9.25,Baseline,0.68297,0.69779
9.3,Baseline,0.679298,0.698952
9.35,Baseline,0.686662,0.696436
9.4,Baseline,0.683009,0.702454
9.45,Baseline,0.683022,0.703573
9.5,Baseline,0.681832,0.70468
9.55,Baseline,0.68544,0.703383
9.6,Baseline,0.68663,0.7021
9.65,Baseline,0.686624,0.704381
9.7,Baseline,0.683085,0.710172
9.75,Baseline,0.686612,0.710046
9.8,Baseline,0.691269,0.707589
9.85,Baseline,0.68776,0.716755
