Time,Scenario,Tx1_Throughput,Tx2_Throughput
1,Baseline,0,0
1.05,Baseline,0.04352,0
1.1,Baseline,0.0830836,0.0415418
1.15,Baseline,0.0894052,0.0695374
1.2,Baseline,0.08568,0.11424
1.25,Baseline,0.091392,0.137088
1.3,Baseline,0.0966646,0.158178
1.35,Baseline,0.0930844,0.236942
1.4,Baseline,0.11424,0.25296
1.45,Baseline,0.126058,0.267873
1.5,Baseline,0.129472,0.30464
1.55,Baseline,0.184258,0.294813
1.6,Baseline,0.19278,0.32844
1.65,Baseline,0.207709,0.325411
1.7,Baseline,0.20832,0.34272
1.75,Baseline,0.215424,0.365568
1.8,Baseline,0.26656,0.3808
1.85,Baseline,0.277881,0.376683
1.9,Baseline,0.300632,0.396834
1.95,Baseline,0.30464,0.421809
2,Baseline,0.319872,0.434112
2.05,Baseline,0.334361,0.45696
2.1,Baseline,0.34816,0.45152
2.15,Baseline,0.345377,0.4729
2.2,Baseline,0.358298,0.477731
2.25,Baseline,0.406187,0.467115
2.3,Baseline,0.417224,0.491729
2.35,Baseline,0.408347,0.500711
2.4,Baseline,0.41888,0.49028
2.45,Baseline,0.438309,0.4896
2.5,Baseline,0.447821,0.484378
2.55,Baseline,0.44352,0.49728
2.6,Baseline,0.448172,0.500898
2.65,Baseline,0.439716,0.50438
2.7,Baseline,0.45696,0.49504
2.75,Baseline,0.461114,0.515119
2.8,Baseline,0.47328,0.51
2.85,Baseline,0.489027,0.513078
2.9,Baseline,0.484535,0.519989
2.95,Baseline,0.480195,0.530538
3,Baseline,0.483616,0.536928
3.05,Baseline,0.49067,0.535617
3.1,Baseline,0.497497,0.538034
3.15,Baseline,0.504107,0.53312
3.2,Baseline,0.50694,0.53907
3.25,Baseline,0.513201,0.534292
3.3,Baseline,0.508887,0.543505
3.35,Baseline,0.508112,0.562675
3.4,Baseline,0.50736,0.5544
3.45,Baseline,0.500007,0.562922
3.5,Baseline,0.509184,0.55488
3.55,Baseline,0.511666,0.566373
3.6,Baseline,0.51408,0.5712
3.65,Baseline,0.513298,0.566505
3.7,Baseline,0.524886,0.5712
3.75,Baseline,0.53312,0.569677
3.8,Baseline,0.526105,0.589238
3.85,Baseline,0.528175,0.605324
3.9,Baseline,0.536049,0.603422
3.95,Baseline,0.532156,0.618921
4,Baseline,0.525504,0.622608
4.05,Baseline,0.527479,0.620563
4.1,Baseline,0.526619,0.615781
4.15,Baseline,0.528532,0.624879
4.2,Baseline,0.5304,0.62016
4.25,Baseline,0.532224,0.61824
4.3,Baseline,0.528692,0.629648
4.35,Baseline,0.546251,0.622411
4.4,Baseline,0.547833,0.62832
4.45,Baseline,0.551946,0.628962
4.5,Baseline,0.545813,0.642283
4.55,Baseline,0.539815,0.655311
4.6,Baseline,0.536431,0.660605
4.65,Baseline,0.542947,0.660872
4.7,Baseline,0.546894,0.663564
4.75,Baseline,0.541137,0.678225
4.8,Baseline,0.54026,0.68306
4.85,Baseline,0.558245,0.676018
4.9,Baseline,0.552549,0.687771
4.95,Baseline,0.546967,0.692364
5,Baseline,0.548352,0.694579
5.05,Baseline,0.549709,0.692227
5.1,Baseline,0.55104,0.69664
5.15,Baseline,0.550127,0.694313
5.2,Baseline,0.558018,0.692031
5.25,Baseline,0.563584,0.68544
5.3,Baseline,0.575511,0.683285
5.35,Baseline,0.578674,0.68544
5.4,Baseline,0.583893,0.68544
5.45,Baseline,0.582729,0.68544
5.5,Baseline,0.577431,0.695825
5.55,Baseline,0.588696,0.695732
5.6,Baseline,0.59772,0.69768
5.65,Baseline,0.59243,0.701616
5.7,Baseline,0.591242,0.703478
5.75,Baseline,0.588088,0.711268
5.8,Baseline,0.590897,0.705137
5.85,Baseline,0.591705,0.710827
5.9,Baseline,0.598308,0.710612
5.95,Baseline,0.60672,0.70848
6,Baseline,0.605472,0.712096
6.05,Baseline,0.600468,0.719429
6.1,Baseline,0.595546,0.73226
6.15,Baseline,0.599992,0.731879
6.2,Baseline,0.598839,0.733347
6.25,Baseline,0.597704,0.734792
6.3,Baseline,0.600213,0.7344
6.35,Baseline,0.600884,0.728617
6.4,Baseline,0.60333,0.730065
6.45,Baseline,0.60928,0.726177
6.5,Baseline,0.613381,0.725863
6.55,Baseline,0.617419,0.727299
6.6,Baseline,0.621396,0.730444
6.65,Baseline,0.621878,0.733541
6.7,Baseline,0.622352,0.734887
6.75,Baseline,0.62282,0.736213
6.8,Baseline,0.62664,0.73248
6.85,Baseline,0.622066,0.733804
